epoch	hours	top1Accuracy
1	0.00342636	20.82
2	0.00615448	22.85
3	0.00888746	25.79
4	0.01161953	18.57
5	0.01435455	23.38
6	0.01708429	31.49
7	0.01981283	27.09
8	0.02254378	36.32
9	0.02527191	39.81
10	0.02800139	48.34
11	0.03073165	49.40
12	0.03346563	52.46
13	0.03620420	54.31
14	0.03894073	55.24
15	0.04167474	56.01
16	0.04440957	56.82
17	0.04714110	58.01
18	0.04987211	58.59
19	0.05260426	59.12
20	0.05534176	60.22
21	0.05807849	60.77
22	0.06081624	61.02
23	0.06355298	61.99
24	0.06629077	62.32
25	0.06902907	62.58
26	0.07176525	62.98
27	0.07449796	63.08
28	0.07722908	63.51
29	0.07996207	64.00
30	0.08269634	64.25
31	0.08542941	64.54
32	0.08816764	64.72
33	0.09090337	65.00
34	0.09363791	65.11
35	0.09637653	65.47
36	0.09911405	65.31
37	0.10184952	65.08
38	0.10458125	65.69
39	0.10731728	65.67
40	0.11005249	65.76
41	0.11278723	65.75
42	0.11552282	65.74
43	0.11825932	65.94
44	0.12099624	65.99
45	0.12372800	66.09
46	0.12646059	66.02
47	0.12919728	66.04
48	0.13193190	66.03
49	0.13466673	66.18
50	0.13740002	66.08
