epoch	hours	top1Accuracy
1	0.00651098	11.11
2	0.01180491	10.04
3	0.01732811	10.00
4	0.02235023	10.00
5	0.02755027	10.00
6	0.03322425	10.00
7	0.03832007	10.00
8	0.04336768	10.00
9	0.04867684	10.00
10	0.05432997	10.00
11	0.05949513	10.00
12	0.06471280	10.00
13	0.07040627	10.00
14	0.07545006	10.00
15	0.08057878	10.00
16	0.08635606	10.00
17	0.09141287	10.00
18	0.09648004	10.00
19	0.10181137	10.00
20	0.10735112	10.00
21	0.11242090	10.00
22	0.11782238	10.00
23	0.12360136	10.00
24	0.12865008	10.00
25	0.13378035	10.00
