epoch	hours	top1Accuracy
1	0.00447667	43.87
2	0.00714887	32.69
3	0.00981943	48.49
4	0.01249245	29.51
5	0.01517124	15.12
6	0.01785226	18.02
7	0.02053756	10.04
8	0.02322267	28.14
9	0.02590890	13.78
10	0.02859523	13.34
11	0.03182748	66.19
12	0.03450915	11.45
13	0.03719242	13.10
14	0.03987565	21.26
15	0.04255515	14.92
16	0.04523552	26.25
17	0.04791606	11.39
18	0.05059098	39.91
19	0.05326702	31.76
20	0.05594007	21.41
21	0.05914643	57.72
22	0.06181584	15.15
23	0.06448047	12.98
24	0.06714588	28.79
25	0.06981008	22.44
26	0.07247503	23.36
27	0.07513691	30.41
28	0.07779444	19.93
29	0.08045011	29.15
30	0.08310651	23.30
31	0.08629108	66.00
32	0.08893620	40.22
33	0.09158001	27.18
34	0.09422523	36.43
35	0.09686761	20.31
36	0.09951218	38.51
37	0.10215964	31.84
38	0.10480587	33.42
39	0.10745508	43.43
40	0.11010270	32.17
41	0.11327873	64.38
42	0.11591991	46.16
43	0.11855955	38.36
44	0.12120145	39.63
45	0.12384229	65.84
46	0.12648544	55.40
47	0.12913640	68.85
48	0.13177826	71.37
49	0.13442022	73.04
50	0.13706326	82.13
