epoch	hours	top1Accuracy
1	0.00383198	33.78
2	0.00695866	48.06
3	0.01009480	42.99
4	0.01315821	59.14
5	0.01618517	69.61
6	0.01926936	68.50
7	0.02233890	73.65
8	0.02536987	76.07
9	0.02844319	72.17
10	0.03150760	74.14
11	0.03451133	78.64
12	0.03760724	78.60
13	0.04056315	75.31
14	0.04362837	80.78
15	0.04655390	80.93
16	0.04972475	75.27
17	0.05273668	77.29
18	0.05593698	77.34
19	0.05898421	77.86
20	0.06203703	80.60
21	0.06513115	79.30
22	0.06832458	83.64
23	0.07146207	74.68
24	0.07455394	83.22
25	0.07778065	82.44
26	0.08087024	79.32
27	0.08404781	82.22
28	0.08713778	83.95
29	0.09039649	84.60
30	0.09339159	82.61
31	0.09625454	82.94
32	0.09929633	79.76
33	0.10231055	81.96
34	0.10519764	79.06
35	0.10822985	80.92
36	0.11118995	81.91
37	0.11419613	81.77
38	0.11707758	81.36
39	0.12015825	83.49
40	0.12294545	83.38
41	0.12588140	80.37
42	0.12879769	83.45
43	0.13201744	81.92
44	0.13515238	80.26
45	0.13819680	84.27
46	0.14128118	81.77
47	0.14437637	84.60
48	0.14733109	83.36
49	0.15037631	83.60
50	0.15337837	85.37
51	0.15641658	83.95
52	0.15940241	83.76
53	0.16250900	83.89
54	0.16558615	81.46
55	0.16858378	86.22
56	0.17159923	81.02
57	0.17471511	86.47
58	0.17784306	84.29
59	0.18075160	82.80
60	0.18373747	86.34
61	0.18685730	84.13
62	0.18985019	85.59
63	0.19285892	84.59
64	0.19583013	86.79
65	0.19888487	86.49
66	0.20184362	84.26
67	0.20491108	86.40
68	0.20790996	87.61
69	0.21092769	85.26
70	0.21396665	87.86
71	0.21706207	88.53
72	0.22004678	86.04
73	0.22318126	86.13
74	0.22622617	88.53
75	0.22940853	88.48
76	0.23223511	88.70
77	0.23529816	86.96
78	0.23831937	86.98
79	0.24134698	88.59
80	0.24440453	89.29
81	0.24752820	88.45
82	0.25059591	88.33
83	0.25368942	89.63
84	0.25685686	89.68
85	0.25986624	90.19
86	0.26283346	89.56
87	0.26587499	89.80
88	0.26884894	89.61
89	0.27186560	90.22
90	0.27497813	90.17
91	0.27799352	90.32
92	0.28108909	91.44
93	0.28402254	90.68
94	0.28698033	91.13
95	0.28998990	91.57
96	0.29301260	91.85
97	0.29594356	91.61
98	0.29895283	91.89
99	0.30207471	91.97
100	0.30512148	91.98
