epoch	hours	top1Accuracy
1	0.00503767	29.43
2	0.00739726	30.21
3	0.00975839	21.04
4	0.01212480	20.84
5	0.01446756	10.02
6	0.01683269	11.83
7	0.01921632	10.04
8	0.02156363	11.74
9	0.02393562	13.63
10	0.02630902	14.30
11	0.02970854	12.31
12	0.03204141	12.26
13	0.03442956	12.84
14	0.03676531	15.59
15	0.03912519	10.00
16	0.04150681	13.99
17	0.04383960	11.86
18	0.04618394	16.72
19	0.04854782	10.14
20	0.05091312	18.61
21	0.05416008	12.82
22	0.05651269	11.75
23	0.05887304	12.55
24	0.06120574	11.71
25	0.06356927	17.70
26	0.06591378	12.30
27	0.06825049	10.59
28	0.07061260	10.45
29	0.07298293	10.61
30	0.07532748	21.02
31	0.07861858	38.65
32	0.08095245	18.98
33	0.08326165	30.85
34	0.08560010	25.53
35	0.08793874	16.87
36	0.09024654	19.88
37	0.09257784	23.19
38	0.09490612	30.73
39	0.09722367	24.83
40	0.09955092	22.54
41	0.10276260	51.58
42	0.10508697	39.14
43	0.10741088	28.87
44	0.10971724	22.80
45	0.11201860	48.96
46	0.11433315	48.53
47	0.11665114	50.12
48	0.11896238	54.97
49	0.12127577	58.53
50	0.12357633	65.38
