epoch	hours	top1Accuracy
1	0.00550286	26.74
2	0.00675662	35.41
3	0.00794483	41.82
4	0.00912183	42.59
5	0.01029640	48.29
6	0.01148941	48.82
7	0.01267111	49.07
8	0.01385666	52.89
9	0.01509978	52.77
10	0.01628276	53.10
11	0.01746405	55.12
12	0.01865249	55.26
13	0.01983095	55.40
14	0.02101094	54.06
15	0.02218862	54.86
16	0.02338269	57.04
17	0.02457144	55.81
18	0.02575166	55.89
19	0.02693365	57.44
20	0.02811852	56.26
21	0.02929787	57.69
22	0.03048017	57.97
23	0.03166759	58.30
24	0.03284383	58.90
25	0.03402640	58.35
26	0.03520792	57.29
27	0.03638974	58.69
28	0.03757209	59.20
29	0.03874978	59.01
30	0.03993143	58.24
31	0.04111849	58.40
32	0.04230081	59.30
33	0.04348381	58.67
34	0.04470899	59.39
35	0.04589751	59.18
36	0.04707856	59.68
37	0.04826711	59.44
38	0.04945727	59.90
39	0.05063911	59.86
40	0.05182971	59.76
