epoch	hours	top1Accuracy
1	0.00509792	35.91
2	0.00934354	46.69
3	0.01341978	53.87
4	0.01767938	63.54
5	0.02192973	70.03
6	0.02609371	69.44
7	0.03042841	72.63
8	0.03493294	73.43
9	0.03909721	72.87
10	0.04327276	73.84
11	0.04752428	77.18
12	0.05157854	72.08
13	0.05571013	75.02
14	0.05996087	77.67
15	0.06427340	78.63
16	0.06845679	73.72
17	0.07270490	71.51
18	0.07683606	74.73
19	0.08105732	76.54
20	0.08518374	74.35
21	0.08942607	73.67
22	0.09384152	78.32
23	0.09815184	71.65
24	0.10186323	72.13
25	0.10603058	74.62
26	0.11045740	75.73
27	0.11482488	77.07
28	0.11916976	76.23
29	0.12334513	81.09
30	0.12758249	77.14
31	0.13188175	75.36
32	0.13608921	65.80
33	0.14051359	75.60
34	0.14470148	70.86
35	0.14893562	78.23
36	0.15328617	83.15
37	0.15757547	82.02
38	0.16205998	80.84
39	0.16619429	79.71
40	0.17051893	74.22
41	0.17463403	80.62
42	0.17872238	79.33
43	0.18293318	84.14
44	0.18719188	75.32
45	0.19162827	77.47
46	0.19568581	83.59
47	0.19997091	81.49
48	0.20402051	76.80
49	0.20814452	73.31
50	0.21215519	81.68
51	0.21620962	82.32
52	0.22029145	84.37
53	0.22446212	85.78
54	0.22864795	82.57
55	0.23294315	79.45
56	0.23729199	81.93
57	0.24150712	83.41
58	0.24583927	77.64
59	0.25010456	84.53
60	0.25424809	84.27
61	0.25827805	82.62
62	0.26235496	85.50
63	0.26675276	81.83
64	0.27094435	84.63
65	0.27503012	84.17
66	0.27928427	84.45
67	0.28345864	83.87
68	0.28768203	85.93
69	0.29219571	84.23
70	0.29629594	85.16
71	0.30074723	84.58
72	0.30478406	85.61
73	0.30893492	84.78
74	0.31326427	85.55
75	0.31753493	83.09
76	0.32213108	86.20
77	0.32639728	83.71
78	0.33070953	83.14
79	0.33479062	87.88
80	0.33880089	87.71
81	0.34301191	87.53
82	0.34733819	85.41
83	0.35172944	87.64
84	0.35587278	87.29
85	0.35996132	88.33
86	0.36438203	88.79
87	0.36887972	88.17
88	0.37331847	88.92
89	0.37758201	88.78
90	0.38179839	90.26
91	0.38596564	90.22
92	0.39025528	90.39
93	0.39443500	89.02
94	0.39861889	91.32
95	0.40300003	90.99
96	0.40744685	91.39
97	0.41164860	91.94
98	0.41572156	91.82
99	0.42003355	92.13
100	0.42417272	92.51
