epoch	hours	top1Accuracy
1	0.01450304	37.19
2	0.02777741	65.66
3	0.04102585	63.69
4	0.05373520	76.14
5	0.06694370	73.49
6	0.08009834	74.29
7	0.09333636	81.08
8	0.10648140	79.53
9	0.11976401	76.35
10	0.13317095	79.85
11	0.14655088	82.98
12	0.15945466	81.20
13	0.17278102	80.99
14	0.18587797	81.59
15	0.19869912	83.62
16	0.21147952	85.25
17	0.22420508	82.81
18	0.23681259	78.32
19	0.24992921	82.80
20	0.26324576	82.41
21	0.27642902	83.31
22	0.28962028	84.70
23	0.30257795	81.53
24	0.31583955	82.21
25	0.32888426	77.39
26	0.34217867	83.33
27	0.35568529	82.41
28	0.36869512	85.28
29	0.38127147	87.19
30	0.39431689	86.11
31	0.40755754	85.88
32	0.42059587	84.22
33	0.43407911	86.65
34	0.44744824	85.63
35	0.46049556	87.70
36	0.47368303	86.16
37	0.48682653	86.80
38	0.49990961	85.98
39	0.51295198	87.09
40	0.52605239	88.03
41	0.53916884	85.31
42	0.55201235	89.69
43	0.56500500	89.50
44	0.57810515	88.37
45	0.59119224	88.20
46	0.60446348	89.83
47	0.61770734	88.70
48	0.63088269	90.48
49	0.64461760	87.76
50	0.65820430	90.01
51	0.67155705	91.53
52	0.68484598	91.02
53	0.69783535	91.18
54	0.71078419	91.50
55	0.72432307	91.24
56	0.73719527	92.61
57	0.75055754	92.79
58	0.76389532	93.14
59	0.77722164	93.60
60	0.79061170	94.03
