epoch	hours	top1Accuracy
1	0.00505061	35.27
2	0.00621805	57.54
3	0.00744046	65.39
4	0.00860645	70.51
5	0.00977474	77.18
6	0.01095588	67.85
7	0.01212475	73.50
8	0.01329722	78.15
9	0.01448302	71.82
10	0.01565232	66.28
11	0.01682769	69.66
12	0.01801258	71.07
13	0.01918694	73.24
14	0.02036473	68.04
15	0.02153998	72.73
16	0.02271598	65.11
17	0.02390771	73.26
18	0.02508583	71.70
19	0.02626079	70.83
20	0.02748926	70.72
21	0.02866685	71.61
22	0.02989047	51.79
23	0.03114539	70.23
24	0.03236551	66.53
25	0.03362458	64.86
26	0.03480338	62.35
27	0.03600811	53.38
28	0.03725501	57.77
29	0.03842719	44.14
30	0.03962139	45.83
31	0.04079746	43.76
32	0.04197226	38.57
33	0.04315517	52.14
34	0.04433260	34.55
35	0.04550950	45.49
36	0.04672335	36.78
37	0.04793658	40.87
38	0.04911166	40.06
39	0.05029113	35.69
40	0.05146703	34.22
41	0.05264051	32.69
42	0.05381640	30.93
43	0.05498630	30.91
44	0.05616602	29.59
45	0.05733627	28.93
46	0.05850389	28.71
47	0.05971776	28.44
48	0.06088711	28.42
49	0.06205273	28.45
50	0.06321758	27.52
51	0.06438154	27.06
52	0.06555585	26.05
53	0.06671351	25.08
54	0.06791350	25.16
55	0.06909159	24.83
56	0.07024664	23.10
57	0.07139933	22.57
58	0.07255109	21.63
59	0.07370705	20.54
60	0.07485960	19.46
61	0.07601139	18.15
62	0.07717117	17.07
63	0.07832033	15.93
64	0.07947073	15.23
65	0.08062411	14.58
66	0.08177110	14.18
67	0.08291769	13.73
68	0.08406872	13.43
69	0.08521358	13.40
70	0.08635749	12.57
71	0.08750005	12.30
72	0.08864256	11.26
73	0.08984001	10.98
74	0.09098124	11.30
75	0.09212293	12.09
76	0.09326901	12.80
77	0.09440821	12.85
78	0.09554757	11.12
79	0.09670426	10.08
80	0.09784180	10.00
81	0.09898389	10.00
82	0.10012610	10.00
83	0.10126024	10.00
84	0.10240747	10.00
85	0.10354060	10.00
86	0.10467420	10.00
87	0.10582765	10.00
88	0.10695989	10.00
89	0.10809556	10.00
90	0.10925589	10.00
91	0.11040115	10.00
92	0.11153439	10.00
93	0.11268603	10.00
94	0.11381656	10.00
95	0.11496392	10.00
96	0.11610533	10.00
97	0.11723736	10.00
98	0.11838181	10.00
99	0.11952127	10.00
100	0.12065268	10.00
