epoch	hours	top1Accuracy
1	0.00669169	15.82
2	0.01139789	21.89
3	0.01610474	15.04
4	0.02086314	10.00
5	0.02557589	10.00
6	0.03032684	10.00
7	0.03504350	10.00
8	0.03975825	10.00
9	0.04446876	10.00
10	0.04921572	10.00
11	0.05449583	10.00
12	0.05920669	9.99
13	0.06391332	10.00
14	0.06866083	12.39
15	0.07338834	8.76
16	0.07813128	10.62
17	0.08285349	11.39
18	0.08755855	9.93
19	0.09226573	11.18
20	0.09705955	10.04
21	0.10223871	17.03
22	0.10696006	13.14
23	0.11166789	17.98
24	0.11637560	13.96
25	0.12108083	20.40
