epoch	hours	top1Accuracy
1	0.00440144	10.00
2	0.00777029	12.65
3	0.01102492	22.91
4	0.01432019	20.63
5	0.01773393	21.65
6	0.02093338	21.09
7	0.02415600	33.20
8	0.02734379	31.76
9	0.03053400	38.97
10	0.03373658	43.46
11	0.03706542	38.95
12	0.04029303	35.51
13	0.04348265	51.35
14	0.04670615	40.84
15	0.04992679	64.34
16	0.05321439	40.22
17	0.05636652	45.85
18	0.05954215	44.83
19	0.06276721	54.72
20	0.06609562	53.03
21	0.06936925	65.59
22	0.07264934	50.03
23	0.07585162	41.95
24	0.07903591	61.38
25	0.08221894	38.04
26	0.08540157	40.21
27	0.08861756	60.30
28	0.09181595	59.55
29	0.09500597	66.40
30	0.09816812	77.04
31	0.10134180	76.94
32	0.10447833	62.04
33	0.10772624	83.28
34	0.11094309	78.52
35	0.11415192	79.00
36	0.11735900	81.92
37	0.12058251	83.65
38	0.12380678	83.76
39	0.12703054	82.15
40	0.13020030	86.45
41	0.13347123	85.69
42	0.13673156	87.56
43	0.13987686	87.09
44	0.14306573	89.05
45	0.14630209	89.24
46	0.14943708	88.84
47	0.15264778	89.52
48	0.15584580	89.29
49	0.15903785	89.92
50	0.16224780	90.19
