epoch	hours	top1Accuracy
1	0.00371661	16.62
2	0.00643667	36.10
3	0.00917195	39.77
4	0.01186836	45.33
5	0.01455480	46.28
6	0.01728177	32.63
7	0.01996987	44.12
8	0.02269657	45.54
9	0.02538322	47.14
10	0.02807115	41.30
11	0.03080492	51.02
12	0.03349120	52.85
13	0.03621005	44.86
14	0.03890092	51.98
15	0.04158477	39.23
16	0.04438786	66.08
17	0.04712284	54.60
18	0.04986840	56.20
19	0.05257918	48.25
20	0.05526767	50.86
21	0.05798813	44.30
22	0.06067422	55.65
23	0.06338960	40.83
24	0.06607963	58.69
25	0.06876474	43.03
26	0.07147564	63.68
27	0.07415259	42.45
28	0.07686218	42.66
29	0.07953500	41.61
30	0.08222272	15.91
31	0.08493247	39.37
32	0.08763889	59.91
33	0.09034151	50.70
34	0.09300249	61.36
35	0.09566572	46.79
36	0.09835852	58.00
37	0.10101563	34.33
38	0.10370769	46.13
39	0.10636070	47.58
40	0.10901465	63.81
41	0.11170495	48.23
42	0.11435297	55.04
43	0.11704264	34.19
44	0.11969190	58.06
45	0.12234440	73.20
46	0.12502721	79.80
47	0.12768062	78.40
48	0.13036603	79.58
49	0.13302648	84.18
50	0.13567580	85.89
