epoch	hours	top1Accuracy
1	0.00341095	32.49
2	0.00609890	35.48
3	0.00882371	34.25
4	0.01152050	29.67
5	0.01421130	27.84
6	0.01693581	19.16
7	0.01962872	22.60
8	0.02235783	21.71
9	0.02505180	28.39
10	0.02774628	25.27
11	0.03047430	43.57
12	0.03316891	19.91
13	0.03590133	20.94
14	0.03859599	10.00
15	0.04128993	32.22
16	0.04401785	13.82
17	0.04670697	12.81
18	0.04943021	10.99
19	0.05211896	12.85
20	0.05480475	10.00
21	0.05752225	18.07
22	0.06020659	10.00
23	0.06292312	14.86
24	0.06560523	17.54
25	0.06828733	19.04
26	0.07099744	19.30
27	0.07367317	19.56
28	0.07638445	16.65
29	0.07906019	16.27
30	0.08173053	18.84
31	0.08443860	17.67
32	0.08710848	18.11
33	0.08981017	10.20
34	0.09247940	18.64
35	0.09514778	16.56
36	0.09784813	14.97
37	0.10051631	18.92
38	0.10321901	9.50
39	0.10588565	17.06
40	0.10855416	18.25
41	0.11125344	10.00
42	0.11391975	10.15
43	0.11661911	11.39
44	0.11928300	18.27
45	0.12194565	17.80
46	0.12464290	18.81
47	0.12730583	18.09
48	0.13000249	17.19
49	0.13266463	17.92
50	0.13532777	18.18
