epoch	hours	top1Accuracy
1	0.00487860	34.76
2	0.00919155	45.42
3	0.01331038	48.58
4	0.01771855	53.51
5	0.02194171	48.27
6	0.02608904	49.32
7	0.03021811	53.17
8	0.03438353	46.50
9	0.03847106	49.23
10	0.04271090	47.95
11	0.04673768	47.52
12	0.05131194	45.84
13	0.05548398	59.49
14	0.05948365	60.72
15	0.06351023	56.66
16	0.06753543	58.04
17	0.07160083	67.02
18	0.07602543	67.37
19	0.08018501	65.89
20	0.08414963	63.09
21	0.08823299	69.35
22	0.09225997	64.26
23	0.09629870	67.45
24	0.10048505	63.06
25	0.10433896	71.53
26	0.10851215	66.64
27	0.11268804	72.33
28	0.11716188	64.07
29	0.12114951	74.37
30	0.12509628	71.02
31	0.12931817	75.22
32	0.13356091	76.33
33	0.13765799	76.42
34	0.14176056	76.35
35	0.14604346	76.81
36	0.14985317	74.82
37	0.15399842	78.91
38	0.15820923	79.28
39	0.16229219	81.28
40	0.16628267	82.12
