epoch	hours	top1Accuracy
1	0.00534434	22.92
2	0.00651445	31.66
3	0.00769848	38.37
4	0.00887168	40.82
5	0.01005336	46.33
6	0.01123996	50.28
7	0.01242148	53.06
8	0.01360123	55.62
9	0.01479012	56.57
10	0.01597222	57.59
11	0.01715233	57.90
12	0.01834542	60.91
13	0.01952535	62.61
14	0.02071200	61.78
15	0.02191788	65.27
16	0.02309775	64.26
17	0.02428759	65.06
18	0.02547053	66.56
19	0.02665086	66.71
20	0.02784624	67.42
21	0.02902479	66.14
22	0.03021054	66.05
23	0.03141118	67.62
24	0.03259598	68.17
25	0.03378157	68.80
26	0.03497670	69.16
27	0.03615597	69.16
28	0.03734064	70.98
29	0.03852368	71.15
30	0.03970678	70.79
31	0.04090081	71.24
32	0.04208633	70.87
33	0.04331125	72.07
34	0.04450171	71.92
35	0.04568589	72.17
36	0.04687012	72.98
37	0.04805916	73.63
38	0.04925768	73.83
39	0.05044061	73.43
40	0.05163476	73.66
