epoch	hours	top1Accuracy
1	0.00409420	19.67
2	0.00722263	29.91
3	0.01029819	34.61
4	0.01341540	39.63
5	0.01653824	40.57
6	0.01958037	42.85
7	0.02262822	46.98
8	0.02578359	44.13
9	0.02915596	47.73
10	0.03255918	50.96
11	0.03555095	50.82
12	0.03862981	46.74
13	0.04170783	54.48
14	0.04473999	55.63
15	0.04778719	50.76
16	0.05082896	57.62
17	0.05381054	57.25
18	0.05692236	56.60
19	0.05994673	57.50
20	0.06301546	58.65
21	0.06603326	59.97
22	0.06906759	61.47
23	0.07213074	60.63
24	0.07517036	62.47
25	0.07804385	61.59
26	0.08091245	59.84
27	0.08394510	60.30
28	0.08702574	62.11
29	0.08999370	63.22
30	0.09298038	64.06
31	0.09601206	62.35
32	0.09901755	58.38
33	0.10213189	63.35
34	0.10541030	64.35
35	0.10871955	62.24
36	0.11166915	63.12
37	0.11488700	62.64
38	0.11791230	65.38
39	0.12099127	64.53
40	0.12392831	65.92
41	0.12693976	66.29
42	0.12991982	65.55
43	0.13296864	65.97
44	0.13603140	58.67
45	0.13911278	63.65
46	0.14215840	66.64
47	0.14520536	66.55
48	0.14835290	67.22
49	0.15141910	66.36
50	0.15446631	65.20
51	0.15747401	65.79
52	0.16064124	65.17
53	0.16362240	64.89
54	0.16666582	65.93
55	0.16978553	63.08
56	0.17283078	68.08
57	0.17589266	67.01
58	0.17899505	67.53
59	0.18201994	65.87
60	0.18508144	64.17
61	0.18822834	63.92
62	0.19124429	65.29
63	0.19434146	68.85
64	0.19737580	60.78
65	0.20042206	68.16
66	0.20344126	67.52
67	0.20649434	69.22
68	0.20946723	69.12
69	0.21247965	70.24
70	0.21558359	66.15
71	0.21863828	68.47
72	0.22167944	66.99
73	0.22478611	68.81
74	0.22787044	69.19
75	0.23092785	69.57
76	0.23386691	68.10
77	0.23702020	70.31
78	0.24013878	69.15
79	0.24321483	69.10
80	0.24622760	70.52
81	0.24909607	70.28
82	0.25203302	69.53
83	0.25522451	70.17
84	0.25840988	71.10
85	0.26156329	70.41
86	0.26471057	70.39
87	0.26778311	69.69
88	0.27105247	70.82
89	0.27419751	71.08
90	0.27715881	70.84
91	0.28028261	71.59
92	0.28334791	71.10
93	0.28642417	71.47
94	0.28955579	71.84
95	0.29263193	71.57
96	0.29553105	71.48
97	0.29863367	71.57
98	0.30154896	71.67
99	0.30459034	71.53
100	0.30765197	71.71
