epoch	hours	top1Accuracy
1	0.00354776	24.38
2	0.00623368	19.23
3	0.00891799	27.77
4	0.01160091	24.05
5	0.01429298	28.11
6	0.01697801	43.89
7	0.01966519	40.33
8	0.02235476	40.87
9	0.02504462	45.19
10	0.02773383	45.95
11	0.03047034	42.81
12	0.03316313	58.60
13	0.03586113	53.96
14	0.03856417	57.74
15	0.04127118	51.04
16	0.04396505	61.50
17	0.04671313	59.95
18	0.04940960	60.85
19	0.05210450	58.94
20	0.05480313	61.46
21	0.05753167	61.67
22	0.06022135	68.95
23	0.06291942	69.62
24	0.06560875	64.88
25	0.06830407	64.90
26	0.07099343	63.74
27	0.07368364	66.80
28	0.07638419	63.36
29	0.07907745	70.58
30	0.08176919	73.19
31	0.08449355	68.47
32	0.08718484	74.48
33	0.08988229	73.95
34	0.09257867	71.75
35	0.09527311	78.12
36	0.09797109	65.28
37	0.10073879	72.20
38	0.10344893	66.17
39	0.10614423	73.25
40	0.10883903	72.92
41	0.11156640	76.30
42	0.11426817	72.74
43	0.11696516	77.64
44	0.11966213	74.83
45	0.12236967	79.11
46	0.12506820	78.11
47	0.12775969	81.03
48	0.13045115	83.01
49	0.13315317	86.77
50	0.13587783	89.74
