epoch	hours	top1Accuracy
1	0.00278129	35.48
2	0.00395426	45.77
3	0.00513377	50.59
4	0.00630903	46.34
5	0.00755101	58.28
6	0.00873380	61.42
7	0.00993982	59.63
8	0.01111701	65.87
9	0.01230691	64.26
10	0.01351625	58.84
11	0.01469064	62.85
12	0.01587495	63.18
13	0.01707362	53.10
14	0.01825170	58.69
15	0.01942995	52.53
16	0.02063226	56.06
17	0.02182391	52.75
18	0.02305117	40.91
19	0.02423156	38.77
20	0.02541037	30.59
21	0.02663097	27.72
22	0.02780604	23.72
23	0.02898383	22.38
24	0.03017968	14.13
25	0.03135261	13.89
26	0.03252845	10.69
27	0.03375342	10.02
28	0.03492299	10.00
29	0.03609141	10.00
30	0.03728341	10.00
31	0.03845021	10.00
32	0.03961120	10.00
33	0.04079884	10.00
34	0.04196151	10.00
35	0.04312357	10.00
36	0.04434091	10.00
37	0.04550429	10.00
38	0.04665994	10.00
39	0.04782619	10.00
40	0.04898341	10.63
41	0.05014720	12.63
42	0.05129724	13.14
43	0.05244107	10.59
44	0.05362089	10.00
45	0.05477054	10.00
46	0.05590443	10.00
47	0.05707759	10.00
48	0.05821518	10.00
49	0.05934599	10.00
50	0.06053071	10.00
51	0.06166588	10.00
52	0.06279803	10.00
53	0.06397747	10.00
54	0.06511919	10.00
55	0.06626574	10.00
56	0.06744113	10.00
57	0.06856797	10.00
58	0.06969473	10.00
59	0.07082703	10.00
60	0.07195300	10.00
61	0.07307991	10.00
62	0.07421244	10.00
63	0.07533825	10.00
64	0.07646565	10.00
65	0.07759713	10.00
66	0.07872338	10.00
67	0.07984910	10.00
68	0.08097919	10.00
69	0.08210449	10.00
70	0.08322988	10.00
71	0.08435523	10.00
72	0.08547999	10.00
73	0.08661776	10.00
74	0.08775585	10.00
75	0.08888085	10.00
76	0.09001105	10.00
77	0.09113589	10.00
78	0.09226285	10.00
79	0.09339206	10.00
80	0.09451833	10.00
81	0.09565904	10.00
82	0.09684381	10.00
83	0.09797048	10.00
84	0.09910550	10.00
85	0.10024338	10.00
86	0.10136953	10.00
87	0.10252873	10.00
88	0.10365342	10.00
89	0.10477848	10.00
90	0.10592412	10.00
91	0.10707232	10.00
92	0.10822869	10.00
93	0.10936569	10.00
94	0.11052319	10.00
95	0.11164526	10.00
96	0.11277458	10.00
97	0.11393993	10.00
98	0.11506203	10.00
99	0.11619252	10.00
100	0.11734832	10.00
