epoch	hours	top1Accuracy
1	0.00543326	35.48
2	0.00980617	53.18
3	0.01422560	63.41
4	0.01877506	64.78
5	0.02315363	73.35
6	0.02754738	76.01
7	0.03177281	78.59
8	0.03573541	82.10
9	0.03971550	80.70
10	0.04376448	82.20
11	0.04808367	85.21
12	0.05217782	84.58
13	0.05625724	81.07
14	0.06033925	84.75
15	0.06467032	83.19
16	0.06879442	86.95
17	0.07286097	84.35
18	0.07697220	88.00
19	0.08141872	87.16
20	0.08596997	88.22
21	0.09046754	89.33
22	0.09474326	88.82
23	0.09912198	87.97
24	0.10330872	88.50
25	0.10779058	88.25
26	0.11217869	89.06
27	0.11689816	88.86
28	0.12136090	89.14
29	0.12545982	90.50
30	0.12975856	91.20
31	0.13395963	89.93
32	0.13820232	89.88
33	0.14238281	90.65
34	0.14659843	91.33
35	0.15079998	91.18
36	0.15528228	91.01
37	0.15939626	91.92
38	0.16380784	91.99
39	0.16818543	92.28
40	0.17248849	92.31
