epoch	hours	top1Accuracy
1	0.01495959	34.09
2	0.01612490	54.38
3	0.01730790	61.10
4	0.01847417	72.36
5	0.01964432	73.72
6	0.02081547	71.59
7	0.02198204	69.08
8	0.02316377	78.18
9	0.02433868	76.91
10	0.02550719	71.27
11	0.02672435	70.83
12	0.02790004	75.56
13	0.02907002	78.13
14	0.03027054	70.18
15	0.03144290	71.45
16	0.03261232	69.67
17	0.03384040	75.61
18	0.03501317	75.62
19	0.03623508	60.34
20	0.03745788	72.75
21	0.03862851	66.30
22	0.03979796	70.67
23	0.04101875	71.72
24	0.04218927	75.95
25	0.04336227	67.02
26	0.04458762	70.27
27	0.04575873	56.97
28	0.04693261	62.70
29	0.04812996	59.47
30	0.04930279	66.86
31	0.05048273	61.69
32	0.05169081	42.93
33	0.05286388	55.46
34	0.05404611	38.02
35	0.05526811	59.76
36	0.05644198	60.45
37	0.05763285	57.58
38	0.05884387	58.01
39	0.06001778	62.62
40	0.06119710	61.70
41	0.06240609	61.86
42	0.06358261	61.70
43	0.06475517	59.28
44	0.06595466	59.68
45	0.06713658	57.75
46	0.06830967	59.18
47	0.06952692	59.59
48	0.07070661	56.99
49	0.07188078	57.12
50	0.07308281	57.12
51	0.07426311	55.89
52	0.07543873	55.82
53	0.07665423	54.68
54	0.07783443	55.30
55	0.07901335	55.29
56	0.08024029	54.45
57	0.08141447	54.54
58	0.08258746	54.30
59	0.08378332	54.11
60	0.08495567	54.26
