epoch	hours	top1Accuracy
1	0.00524246	29.50
2	0.00641606	38.28
3	0.00759147	46.68
4	0.00876072	53.03
5	0.00993279	58.32
6	0.01111303	64.33
7	0.01228619	66.76
8	0.01345689	71.12
9	0.01463838	73.68
10	0.01581197	76.29
11	0.01699373	73.20
12	0.01819016	71.01
13	0.01936782	77.09
14	0.02054612	76.39
15	0.02172164	79.13
16	0.02289722	78.90
17	0.02408251	76.68
18	0.02526269	78.49
19	0.02644182	79.75
20	0.02763071	82.55
21	0.02880798	82.29
22	0.02998554	83.20
23	0.03117140	84.75
24	0.03235177	84.06
25	0.03352841	83.58
26	0.03471771	85.27
27	0.03589339	85.86
28	0.03707067	85.84
29	0.03825003	85.98
30	0.03944468	84.19
31	0.04063222	85.81
32	0.04180827	86.78
33	0.04298529	85.10
34	0.04418262	87.11
35	0.04535902	86.39
36	0.04653846	87.69
37	0.04772086	88.00
38	0.04896291	88.27
39	0.05014019	88.48
40	0.05132941	88.68
