epoch	hours	top1Accuracy
1	0.01433701	36.99
2	0.02682650	51.42
3	0.03955483	53.41
4	0.05247490	69.25
5	0.06552530	72.43
6	0.07830823	70.52
7	0.09116650	72.05
8	0.10371653	73.91
9	0.11612138	67.12
10	0.12854140	65.47
11	0.14128012	62.65
12	0.15391648	75.47
13	0.16664378	69.84
14	0.17973930	77.07
15	0.19243892	75.91
16	0.20522323	73.43
17	0.21814525	77.35
18	0.23143458	80.53
19	0.24387742	76.63
20	0.25636941	76.97
21	0.26945663	76.63
22	0.28249756	79.18
23	0.29508953	80.76
24	0.30788350	76.48
25	0.32099651	76.07
26	0.33405410	74.77
27	0.34672545	82.05
28	0.35953617	82.66
29	0.37238760	77.89
30	0.38472827	78.99
31	0.39770284	81.97
32	0.41070204	77.65
33	0.42332340	81.84
34	0.43636790	82.75
35	0.44965450	81.09
36	0.46339996	84.14
37	0.47620726	80.23
38	0.48922703	83.63
39	0.50245800	79.99
40	0.51490603	79.86
41	0.52776769	83.44
42	0.54083601	85.12
43	0.55373568	84.51
44	0.56548403	83.49
45	0.57859646	82.80
46	0.59078265	84.30
47	0.60333274	85.89
48	0.61594785	84.50
49	0.62834842	82.63
50	0.64068445	83.32
51	0.65345891	84.31
52	0.66595409	87.17
53	0.67896669	85.45
54	0.69189630	88.76
55	0.70485174	89.50
56	0.71764583	89.15
57	0.73043952	89.85
58	0.74308927	90.53
59	0.75598587	90.99
60	0.76911816	91.24
