epoch	hours	top1Accuracy
1	0.00399719	33.03
2	0.00701631	45.71
3	0.00995798	53.59
4	0.01296896	51.74
5	0.01616305	62.32
6	0.01934091	72.45
7	0.02250458	74.90
8	0.02554963	76.30
9	0.02866794	79.58
10	0.03184839	77.12
11	0.03507869	82.10
12	0.03814163	81.97
13	0.04104494	80.36
14	0.04412445	81.33
15	0.04721882	83.29
16	0.05027742	84.90
17	0.05334338	83.96
18	0.05634761	85.42
19	0.05950011	83.39
20	0.06259716	85.50
21	0.06569023	86.73
22	0.06876874	88.60
23	0.07181163	85.45
24	0.07483735	86.42
25	0.07781348	85.06
26	0.08092863	87.36
27	0.08401294	88.09
28	0.08696378	85.92
29	0.09005786	88.30
30	0.09293880	87.19
31	0.09596698	89.83
32	0.09897098	88.09
33	0.10212429	88.58
34	0.10521348	84.60
35	0.10820423	89.03
36	0.11135710	88.98
37	0.11442932	89.51
38	0.11750004	87.05
39	0.12055123	90.11
40	0.12365201	89.55
41	0.12677243	87.65
42	0.12988083	90.09
43	0.13299048	89.55
44	0.13613933	88.72
45	0.13913697	90.38
46	0.14214847	90.30
47	0.14542113	90.63
48	0.14839277	90.60
49	0.15147215	89.24
50	0.15458404	90.95
51	0.15773498	90.30
52	0.16087297	90.57
53	0.16402591	90.37
54	0.16712298	91.11
55	0.17017451	88.97
56	0.17323770	90.01
57	0.17634736	90.26
58	0.17936419	90.62
59	0.18259480	90.66
60	0.18568073	88.20
61	0.18880010	90.72
62	0.19194343	90.66
63	0.19494551	90.10
64	0.19780677	90.39
65	0.20083431	91.20
66	0.20388563	90.90
67	0.20693365	91.02
68	0.20990608	90.92
69	0.21297928	90.61
70	0.21604265	91.29
71	0.21912336	90.35
72	0.22213450	91.15
73	0.22511622	90.80
74	0.22811938	90.36
75	0.23125627	90.41
76	0.23428151	91.80
77	0.23720800	91.40
78	0.24023970	91.87
79	0.24334892	91.60
80	0.24638527	92.12
81	0.24948440	91.58
82	0.25250909	91.47
83	0.25556832	91.32
84	0.25861784	91.99
85	0.26165155	91.92
86	0.26476606	91.72
87	0.26782566	91.34
88	0.27091468	92.17
89	0.27397749	92.17
90	0.27707354	92.23
91	0.28014780	92.51
92	0.28323231	92.28
93	0.28627377	92.30
94	0.28932135	92.55
95	0.29242175	92.48
96	0.29567930	92.32
97	0.29882832	92.54
98	0.30193922	92.55
99	0.30497420	92.51
100	0.30795428	92.57
