epoch	hours	top1Accuracy
1	0.00504358	34.85
2	0.00620689	40.83
3	0.00739457	43.27
4	0.00857556	42.88
5	0.00974250	45.49
6	0.01092624	47.29
7	0.01212956	47.91
8	0.01330145	48.83
9	0.01448955	48.00
10	0.01567721	47.26
11	0.01685097	48.99
12	0.01809016	50.23
13	0.01926926	47.85
14	0.02044769	47.00
15	0.02162559	46.83
16	0.02280429	45.67
17	0.02398185	40.12
18	0.02516753	32.97
19	0.02634512	27.54
20	0.02752403	25.26
21	0.02873045	23.31
22	0.02990270	22.57
23	0.03108033	21.59
24	0.03226811	20.69
25	0.03343920	20.59
26	0.03461827	20.22
27	0.03580098	19.28
28	0.03696428	18.82
29	0.03812402	17.43
30	0.03929883	15.41
31	0.04049701	11.52
32	0.04165470	10.00
33	0.04282242	10.00
34	0.04398427	10.01
35	0.04513995	9.98
36	0.04631534	10.05
37	0.04747798	10.00
38	0.04863157	10.02
39	0.04979388	10.07
40	0.05095276	10.25
41	0.05210530	10.47
42	0.05326491	10.95
43	0.05441687	11.27
44	0.05556894	11.71
45	0.05672852	11.11
46	0.05787838	10.54
47	0.05903003	10.08
48	0.06018828	10.02
49	0.06135906	10.00
50	0.06250870	10.00
51	0.06366298	10.00
52	0.06480970	10.00
53	0.06596460	10.00
54	0.06711655	10.00
55	0.06826390	10.00
56	0.06941488	10.00
57	0.07055968	10.00
58	0.07170658	10.00
59	0.07286031	10.00
60	0.07400430	10.00
