epoch	hours	top1Accuracy
1	0.00495927	41.00
2	0.00611153	60.16
3	0.00727319	69.26
4	0.00842671	65.93
5	0.00958436	71.83
6	0.01074508	53.80
7	0.01190114	70.80
8	0.01305824	71.38
9	0.01422099	56.80
10	0.01537935	60.18
11	0.01653931	64.78
12	0.01771627	38.50
13	0.01887542	54.93
14	0.02003502	44.11
15	0.02119486	36.41
16	0.02235359	16.44
17	0.02351828	19.80
18	0.02468016	35.21
19	0.02584257	30.54
20	0.02700559	28.28
21	0.02816629	28.93
22	0.02931978	27.06
23	0.03047578	26.11
24	0.03162585	22.30
25	0.03277230	17.68
26	0.03391869	13.56
27	0.03505790	11.85
28	0.03619710	11.14
29	0.03733404	10.81
30	0.03846901	10.00
31	0.03960193	10.00
32	0.04072927	10.00
33	0.04185526	10.00
34	0.04298442	10.00
35	0.04410832	10.00
36	0.04523189	10.00
37	0.04635927	10.00
38	0.04748193	10.00
39	0.04860349	10.00
40	0.04972982	10.00
41	0.05085081	10.00
42	0.05197140	10.00
43	0.05309182	10.00
44	0.05421203	10.00
45	0.05533734	10.00
46	0.05645770	10.00
47	0.05758133	10.00
48	0.05870707	10.00
49	0.05982748	10.00
50	0.06094782	10.00
51	0.06207625	10.00
52	0.06319769	10.00
53	0.06431907	10.00
54	0.06544593	10.00
55	0.06656731	10.00
56	0.06768768	10.00
57	0.06880770	10.00
58	0.06992771	10.00
59	0.07105214	10.00
60	0.07217205	10.00
61	0.07329180	10.00
62	0.07441774	10.00
63	0.07553788	10.00
64	0.07665941	10.00
65	0.07779250	10.00
66	0.07891316	10.00
67	0.08003348	10.00
68	0.08115938	10.00
69	0.08227936	10.00
70	0.08339929	10.00
71	0.08451926	10.00
72	0.08563969	10.00
73	0.08676560	10.00
74	0.08788530	10.00
75	0.08900823	10.00
76	0.09013578	10.00
77	0.09125677	10.00
78	0.09237806	10.00
79	0.09350405	10.00
80	0.09462655	10.00
81	0.09574715	10.00
82	0.09687939	10.00
83	0.09799924	10.00
84	0.09911869	10.00
85	0.10023765	10.00
86	0.10135671	10.00
87	0.10248546	10.00
88	0.10360631	10.00
89	0.10472664	10.00
90	0.10586068	10.00
91	0.10698024	10.00
92	0.10809901	10.00
93	0.10922291	10.00
94	0.11034216	10.00
95	0.11146264	10.00
96	0.11258801	10.00
97	0.11370771	10.00
98	0.11482671	10.00
99	0.11595315	10.00
100	0.11707449	10.00
