epoch	hours	top1Accuracy
1	0.00343293	22.78
2	0.00615652	27.85
3	0.00887924	47.97
4	0.01160429	51.02
5	0.01433092	24.28
6	0.01706008	23.57
7	0.01978753	29.72
8	0.02257125	23.68
9	0.02530950	52.36
10	0.02803203	37.45
11	0.03075156	22.24
12	0.03347067	38.51
13	0.03618401	27.18
14	0.03889355	43.21
15	0.04159978	24.85
16	0.04430332	21.74
17	0.04700386	23.41
18	0.04970101	14.67
19	0.05239579	25.63
20	0.05508799	23.34
21	0.05777609	42.35
22	0.06046404	16.69
23	0.06314594	25.39
24	0.06582571	41.77
25	0.06850531	45.31
26	0.07118319	49.49
27	0.07386037	25.66
28	0.07653416	26.15
29	0.07920852	31.93
30	0.08188190	21.90
31	0.08455226	40.15
32	0.08722208	28.49
33	0.08989221	16.37
34	0.09255817	50.42
35	0.09522067	22.65
36	0.09788363	45.43
37	0.10054954	40.05
38	0.10321102	52.29
39	0.10588252	41.95
40	0.10860614	58.49
41	0.11126598	50.61
42	0.11392736	39.98
43	0.11658983	52.22
44	0.11924829	57.57
45	0.12190549	67.15
46	0.12456364	75.27
47	0.12721970	73.59
48	0.12987465	68.79
49	0.13253094	79.25
50	0.13518469	79.83
