epoch	hours	top1Accuracy
1	0.00342657	22.69
2	0.00614857	27.23
3	0.00886854	24.85
4	0.01158686	33.64
5	0.01430068	37.96
6	0.01701544	43.72
7	0.01972844	41.60
8	0.02244220	52.95
9	0.02516188	52.82
10	0.02788076	57.81
11	0.03059722	51.87
12	0.03331392	53.83
13	0.03603084	61.00
14	0.03874855	65.81
15	0.04146780	64.41
16	0.04418736	66.66
17	0.04690821	68.12
18	0.04962625	68.59
19	0.05234884	70.43
20	0.05507186	71.04
21	0.05779514	71.73
22	0.06051707	72.44
23	0.06324163	72.89
24	0.06596407	72.18
25	0.06868579	73.16
26	0.07140794	74.49
27	0.07412889	74.18
28	0.07685241	74.43
29	0.07957597	75.13
30	0.08229906	75.58
31	0.08502436	76.00
32	0.08774963	76.71
33	0.09047358	76.85
34	0.09319700	75.92
35	0.09591981	76.25
36	0.09864132	77.48
37	0.10136583	77.14
38	0.10409996	77.77
39	0.10682674	77.33
40	0.10955353	77.94
41	0.11227913	77.86
42	0.11500806	77.69
43	0.11773809	78.00
44	0.12046675	78.31
45	0.12319498	78.09
46	0.12592270	78.49
47	0.12866086	78.63
48	0.13138693	78.39
49	0.13411154	78.51
50	0.13683737	78.49
