epoch	hours	top1Accuracy
1	0.00203815	26.97
2	0.00341196	37.70
3	0.00478891	46.09
4	0.00616290	52.99
5	0.00753791	59.04
6	0.00891352	62.19
7	0.01028792	65.24
8	0.01166233	67.42
9	0.01304041	66.48
10	0.01441552	69.92
11	0.01579278	70.20
12	0.01717077	74.34
13	0.01854750	73.71
14	0.01992543	75.57
15	0.02130090	75.81
16	0.02267813	77.03
17	0.02405556	78.03
18	0.02543325	78.39
19	0.02681000	79.35
20	0.02818791	78.64
21	0.02956754	79.00
22	0.03094690	77.91
23	0.03232885	80.78
24	0.03370734	80.71
25	0.03508689	79.14
26	0.03646538	80.85
27	0.03784165	81.51
28	0.03921715	81.59
29	0.04059665	81.57
30	0.04197579	82.14
31	0.04335550	81.87
32	0.04473484	82.42
33	0.04611363	82.67
34	0.04749277	82.37
35	0.04887388	82.07
36	0.05025336	80.67
37	0.05163334	83.02
38	0.05301124	81.95
39	0.05438993	81.74
40	0.05576785	82.48
41	0.05714534	83.54
42	0.05852494	83.76
43	0.05990684	84.16
44	0.06128704	84.46
45	0.06266946	83.51
46	0.06404931	83.30
47	0.06542620	83.33
48	0.06680642	83.36
49	0.06818867	84.36
50	0.06956920	84.32
51	0.07094875	84.34
52	0.07233358	84.08
53	0.07371682	84.66
54	0.07509619	84.44
55	0.07648002	85.14
56	0.07785862	85.15
57	0.07923811	84.76
58	0.08061768	85.02
59	0.08199813	84.91
60	0.08337580	85.66
61	0.08475539	85.60
62	0.08613253	84.83
63	0.08751333	84.99
64	0.08889312	84.99
65	0.09027350	85.58
66	0.09165614	85.20
67	0.09303912	85.47
68	0.09441967	85.84
69	0.09579996	85.70
70	0.09718136	85.68
71	0.09856016	85.62
72	0.09993868	85.76
73	0.10131899	85.44
74	0.10269805	85.92
75	0.10407815	85.82
76	0.10545732	86.16
77	0.10683653	85.72
78	0.10821875	85.83
79	0.10959860	85.90
80	0.11097748	86.11
81	0.11235608	86.48
82	0.11373590	86.11
83	0.11511538	86.23
84	0.11649330	86.48
85	0.11787362	85.69
86	0.11925059	86.31
87	0.12063129	85.88
88	0.12201011	86.53
89	0.12338812	86.37
90	0.12476623	86.20
91	0.12614467	86.41
92	0.12752429	86.69
93	0.12890214	86.67
94	0.13028174	86.75
95	0.13166087	86.71
96	0.13304074	86.80
97	0.13442152	86.69
98	0.13579921	86.68
99	0.13717736	86.90
100	0.13855460	86.76
