epoch	hours	top1Accuracy
1	0.01076898	10.00
2	0.02006979	9.97
3	0.03013652	11.12
4	0.03770256	10.01
5	0.04598688	10.00
6	0.05519529	10.00
7	0.05986194	11.64
8	0.06511379	13.18
9	0.06976606	15.42
10	0.07441923	17.47
11	0.07960238	14.99
12	0.08429692	20.57
13	0.08949554	21.07
14	0.09415606	24.11
15	0.09882133	24.96
16	0.10404974	13.13
17	0.10871220	31.40
18	0.11396203	28.01
19	0.11868199	33.90
20	0.12336172	33.44
21	0.12855653	35.70
22	0.13338298	35.81
23	0.13888902	39.83
24	0.14356890	42.32
25	0.14824004	43.24
