epoch	hours	top1Accuracy
1	0.00528437	32.73
2	0.00645857	41.46
3	0.00763576	49.11
4	0.00880804	52.60
5	0.00998141	64.87
6	0.01116689	70.84
7	0.01234340	68.71
8	0.01352062	69.25
9	0.01470402	75.56
10	0.01588027	77.39
11	0.01705746	79.02
12	0.01824074	70.82
13	0.01941836	79.57
14	0.02059885	79.24
15	0.02177643	81.35
16	0.02295571	79.81
17	0.02414058	80.20
18	0.02532476	81.01
19	0.02652761	81.58
20	0.02771858	84.06
21	0.02889767	82.89
22	0.03007879	85.60
23	0.03126442	85.67
24	0.03244465	85.67
25	0.03362537	87.15
26	0.03481144	86.54
27	0.03599214	87.72
28	0.03717047	88.17
29	0.03835078	87.42
30	0.03953041	86.80
31	0.04071477	89.11
32	0.04189707	88.57
33	0.04307882	86.71
34	0.04427679	88.77
35	0.04545453	89.19
36	0.04663364	89.66
37	0.04783114	89.67
38	0.04901694	90.04
39	0.05019517	90.26
40	0.05138334	90.39
