epoch	hours	top1Accuracy
1	0.00344596	29.65
2	0.00613609	26.45
3	0.00882646	25.14
4	0.01151189	12.69
5	0.01421015	15.64
6	0.01690051	10.05
7	0.01959022	10.02
8	0.02228192	11.09
9	0.02497570	16.78
10	0.02767182	10.14
11	0.03039793	15.29
12	0.03309139	12.84
13	0.03578463	11.42
14	0.03847742	22.15
15	0.04116876	13.52
16	0.04386204	12.41
17	0.04655207	17.69
18	0.04923755	10.00
19	0.05179182	10.00
20	0.05434679	10.00
21	0.05693091	10.00
22	0.05948291	10.00
23	0.06203682	10.00
24	0.06458984	10.00
25	0.06714584	10.00
26	0.06970048	10.00
27	0.07225550	10.00
28	0.07481792	10.00
29	0.07737179	10.00
30	0.07992415	10.00
31	0.08250990	10.00
32	0.08505850	10.00
33	0.08760902	10.00
34	0.09016202	10.00
35	0.09271181	10.00
36	0.09526097	10.00
37	0.09780956	10.00
38	0.10035841	10.00
39	0.10290863	10.00
40	0.10545838	10.00
41	0.10803920	10.00
42	0.11058854	10.00
43	0.11313972	10.00
44	0.11568949	10.00
45	0.11823822	10.00
46	0.12078825	10.00
47	0.12333902	10.00
48	0.12588940	10.00
49	0.12844007	10.00
50	0.13098961	10.00
