epoch	hours	top1Accuracy
1	0.00206588	17.43
2	0.00340642	27.10
3	0.00474431	29.69
4	0.00608343	32.78
5	0.00742181	36.80
6	0.00877107	40.71
7	0.01011098	42.68
8	0.01145192	44.43
9	0.01279602	45.90
10	0.01414020	46.77
11	0.01548392	48.06
12	0.01682737	48.90
13	0.01817115	50.22
14	0.01951545	50.91
15	0.02085954	51.35
16	0.02220365	52.04
17	0.02354730	52.57
18	0.02489211	53.48
19	0.02623648	53.90
20	0.02758189	54.07
21	0.02892648	54.13
22	0.03027094	55.14
23	0.03161587	55.37
24	0.03296100	55.83
25	0.03430587	55.79
26	0.03565062	56.45
27	0.03699554	56.91
28	0.03834072	57.02
29	0.03968672	57.04
30	0.04103184	57.44
31	0.04237676	57.67
32	0.04372197	57.94
33	0.04506770	57.62
34	0.04641335	58.14
35	0.04775853	58.40
36	0.04910431	58.22
37	0.05045079	58.68
38	0.05179604	58.84
39	0.05314186	58.95
40	0.05448755	59.22
41	0.05583352	59.08
42	0.05717884	59.24
43	0.05852456	59.41
44	0.05987058	59.88
45	0.06121724	59.58
46	0.06256324	59.86
47	0.06390927	60.08
48	0.06525657	60.04
49	0.06660396	60.17
50	0.06795205	60.22
51	0.06930009	60.59
52	0.07064858	60.57
53	0.07199647	60.39
54	0.07334417	60.57
55	0.07469217	60.50
56	0.07604025	60.73
57	0.07738890	60.52
58	0.07873732	60.98
59	0.08008728	60.85
60	0.08143588	60.56
61	0.08278368	60.86
62	0.08413295	60.90
63	0.08548131	61.04
64	0.08683021	61.03
65	0.08817902	61.17
66	0.08952698	61.15
67	0.09087582	61.19
68	0.09222576	61.29
69	0.09357474	61.16
70	0.09492283	61.11
71	0.09627251	61.29
72	0.09762171	61.06
73	0.09897148	61.48
74	0.10032015	61.19
75	0.10166978	61.00
76	0.10301898	61.47
77	0.10436785	61.30
78	0.10571789	61.50
79	0.10706733	61.56
80	0.10841620	61.36
81	0.10976564	61.45
82	0.11111533	61.35
83	0.11246424	61.35
84	0.11381491	61.28
85	0.11516611	61.31
86	0.11651709	61.40
87	0.11786777	61.35
88	0.11921826	61.25
89	0.12056911	61.33
90	0.12192103	61.43
91	0.12327173	61.31
92	0.12462409	61.43
93	0.12597478	61.57
94	0.12732587	61.35
95	0.12867666	61.41
96	0.13002910	61.32
97	0.13138082	61.53
98	0.13273188	61.42
99	0.13408389	61.40
100	0.13543480	61.43
