epoch	hours	top1Accuracy
1	0.00202760	30.37
2	0.00339937	43.47
3	0.00477527	51.02
4	0.00615369	52.67
5	0.00752855	53.41
6	0.00890377	55.94
7	0.01027949	58.00
8	0.01165572	56.00
9	0.01303604	54.01
10	0.01441471	61.04
11	0.01579284	59.23
12	0.01716920	56.43
13	0.01854577	60.56
14	0.01992324	63.28
15	0.02130231	59.18
16	0.02267990	60.28
17	0.02405714	59.43
18	0.02543363	60.63
19	0.02681216	59.26
20	0.02819249	55.94
21	0.02957179	53.95
22	0.03095030	52.52
23	0.03233136	55.15
24	0.03371132	49.84
25	0.03508765	48.49
26	0.03646571	52.04
27	0.03784492	49.11
28	0.03922286	45.42
29	0.04059898	47.20
30	0.04197705	43.03
31	0.04335530	29.13
32	0.04473245	41.70
33	0.04610975	31.61
34	0.04748865	29.72
35	0.04886317	23.17
36	0.05023816	21.66
37	0.05161313	26.54
38	0.05298950	25.89
39	0.05436604	22.13
40	0.05574181	22.07
41	0.05711639	22.74
42	0.05849072	23.25
43	0.05986614	23.60
44	0.06123919	21.70
45	0.06261312	22.92
46	0.06398778	19.53
47	0.06536361	22.29
48	0.06673621	15.96
49	0.06810805	21.38
50	0.06948140	20.82
51	0.07085203	20.13
52	0.07222350	20.07
53	0.07359659	20.63
54	0.07497008	20.68
55	0.07634128	19.75
56	0.07771482	20.63
57	0.07908839	21.15
58	0.08045954	20.47
59	0.08182930	21.06
60	0.08319992	18.85
61	0.08457063	20.18
62	0.08594151	19.63
63	0.08731241	20.03
64	0.08868168	14.96
65	0.09005174	17.75
66	0.09142143	20.14
67	0.09278990	19.14
68	0.09415998	19.88
69	0.09552983	19.82
70	0.09689907	20.46
71	0.09826809	21.43
72	0.09963750	21.69
73	0.10100780	20.15
74	0.10237633	19.17
75	0.10374644	16.68
76	0.10511385	17.06
77	0.10648409	16.58
78	0.10785256	18.80
79	0.10922145	19.06
80	0.11059005	19.09
81	0.11195711	19.78
82	0.11332416	19.61
83	0.11469189	20.14
84	0.11605757	18.65
85	0.11742313	19.27
86	0.11878880	19.68
87	0.12015555	18.47
88	0.12152194	18.85
89	0.12288707	18.66
90	0.12425419	18.83
91	0.12561852	18.76
92	0.12698243	18.86
93	0.12834363	18.97
94	0.12970328	19.23
95	0.13106643	19.16
96	0.13242689	18.75
97	0.13378551	18.90
98	0.13514710	18.83
99	0.13650638	18.93
100	0.13786663	18.88
