epoch	hours	top1Accuracy
1	0.00448489	22.60
2	0.00717081	24.39
3	0.00985674	14.87
4	0.01254772	37.67
5	0.01528807	44.93
6	0.01798347	50.27
7	0.02067748	50.08
8	0.02337421	37.97
9	0.02607069	40.61
10	0.02876939	42.89
11	0.03196923	61.65
12	0.03467266	45.27
13	0.03737600	46.62
14	0.04007985	49.06
15	0.04278617	41.91
16	0.04549053	43.21
17	0.04819630	46.21
18	0.05090432	51.52
19	0.05361045	52.85
20	0.05631742	42.41
21	0.05952722	70.96
22	0.06223538	48.71
23	0.06494158	44.85
24	0.06764816	48.42
25	0.07035791	39.27
26	0.07306547	46.39
27	0.07577280	44.98
28	0.07848306	48.91
29	0.08119351	45.47
30	0.08390213	44.52
31	0.08712086	73.83
32	0.08982626	48.28
33	0.09253267	45.77
34	0.09524003	44.80
35	0.09794714	56.03
36	0.10065632	50.09
37	0.10336482	60.63
38	0.10607388	62.44
39	0.10878276	60.27
40	0.11149132	56.28
41	0.11466616	76.54
42	0.11737586	59.00
43	0.12008358	60.41
44	0.12279268	67.24
45	0.12550101	66.62
46	0.12820997	68.42
47	0.13092947	69.71
48	0.13364078	71.14
49	0.13635256	78.33
50	0.13906189	87.47
