epoch	hours	top1Accuracy
1	0.00537869	39.16
2	0.00655603	60.75
3	0.00774856	68.87
4	0.00892815	64.26
5	0.01010517	68.36
6	0.01129186	68.54
7	0.01246832	70.00
8	0.01365255	58.90
9	0.01484006	55.49
10	0.01604118	49.35
11	0.01722191	68.88
12	0.01840991	65.55
13	0.01959653	43.50
14	0.02077842	36.64
15	0.02195928	26.52
16	0.02313961	32.48
17	0.02433423	34.88
18	0.02551484	31.54
19	0.02669462	27.74
20	0.02787760	28.91
21	0.02905621	27.77
22	0.03023455	25.15
23	0.03141250	24.71
24	0.03257985	20.94
25	0.03374246	18.06
26	0.03490876	15.78
27	0.03606555	14.36
28	0.03723232	11.09
29	0.03838185	10.00
30	0.03952730	10.00
31	0.04067884	10.00
32	0.04181835	10.00
33	0.04295725	10.00
34	0.04410760	10.00
35	0.04524497	10.00
36	0.04638925	10.00
37	0.04753681	10.00
38	0.04867284	10.00
39	0.04980689	10.00
40	0.05095096	10.00
41	0.05208793	10.00
42	0.05322898	10.00
43	0.05436541	10.00
44	0.05549927	10.00
45	0.05664084	10.00
46	0.05777512	10.00
47	0.05892214	10.00
48	0.06006767	10.00
49	0.06120536	10.00
50	0.06234203	10.00
51	0.06348675	10.00
52	0.06462316	10.00
53	0.06575981	10.00
54	0.06690727	10.00
55	0.06804610	10.00
56	0.06918105	10.00
57	0.07031436	10.00
58	0.07144860	10.00
59	0.07258953	10.00
60	0.07372738	10.00
61	0.07486290	10.00
62	0.07600908	10.00
63	0.07714437	10.00
64	0.07827742	10.00
65	0.07942400	10.00
66	0.08058740	10.00
67	0.08172149	10.00
68	0.08286606	10.00
69	0.08400029	10.00
70	0.08513464	10.00
71	0.08627053	10.00
72	0.08740751	10.00
73	0.08855494	10.00
74	0.08969085	10.00
75	0.09082587	10.00
76	0.09196631	10.00
77	0.09310092	10.00
78	0.09423470	10.00
79	0.09538004	10.00
80	0.09651636	10.00
81	0.09765054	10.00
82	0.09879685	10.00
83	0.09993402	10.00
84	0.10107344	10.00
85	0.10222013	10.00
86	0.10335466	10.00
87	0.10449886	10.00
88	0.10563402	10.00
89	0.10677673	10.00
90	0.10791694	10.00
91	0.10905123	10.00
92	0.11020282	10.00
93	0.11134691	10.00
94	0.11248019	10.00
95	0.11361269	10.00
96	0.11476542	10.00
97	0.11590044	10.00
98	0.11703495	10.00
99	0.11817859	10.00
100	0.11938887	10.00
