epoch	hours	top1Accuracy
1	0.00443930	21.79
2	0.00711826	18.94
3	0.00980178	14.23
4	0.01248629	31.66
5	0.01517094	35.44
6	0.01785804	52.82
7	0.02054518	57.35
8	0.02323334	51.09
9	0.02592593	56.63
10	0.02861979	32.51
11	0.03182648	71.61
12	0.03452710	42.00
13	0.03722857	59.61
14	0.03993201	51.59
15	0.04263565	57.08
16	0.04534143	41.79
17	0.04804805	49.31
18	0.05075102	39.61
19	0.05345452	56.30
20	0.05615646	48.48
21	0.05943497	76.51
22	0.06212885	55.72
23	0.06481965	56.81
24	0.06751352	44.53
25	0.07020574	58.53
26	0.07289845	58.04
27	0.07559221	62.66
28	0.07828612	59.32
29	0.08097985	66.84
30	0.08367299	53.61
31	0.08686893	79.75
32	0.08956167	53.18
33	0.09225636	69.75
34	0.09495096	51.89
35	0.09764608	67.62
36	0.10034579	53.35
37	0.10304144	57.04
38	0.10573648	58.64
39	0.10843186	58.47
40	0.11112829	63.69
41	0.11437079	81.85
42	0.11706483	67.22
43	0.11975517	54.54
44	0.12244700	71.09
45	0.12514064	60.69
46	0.12783434	72.96
47	0.13053547	69.52
48	0.13322968	76.68
49	0.13592397	83.36
50	0.13861767	90.89
