epoch	hours	top1Accuracy
1	0.00345221	31.16
2	0.00617470	30.69
3	0.00889671	27.95
4	0.01161827	17.66
5	0.01434282	36.23
6	0.01706655	35.05
7	0.01978919	32.84
8	0.02250692	26.98
9	0.02522904	37.37
10	0.02795223	23.00
11	0.03067514	45.78
12	0.03339626	39.05
13	0.03611766	44.18
14	0.03884245	26.32
15	0.04156393	18.79
16	0.04428796	11.42
17	0.04700495	13.06
18	0.04972145	17.53
19	0.05243323	27.92
20	0.05514181	27.34
21	0.05785163	25.09
22	0.06055965	17.57
23	0.06326745	30.77
24	0.06597207	28.75
25	0.06867635	29.17
26	0.07138042	30.27
27	0.07408231	36.65
28	0.07678080	37.60
29	0.07947903	32.74
30	0.08217731	15.41
31	0.08487440	27.71
32	0.08757132	25.08
33	0.09026598	20.55
34	0.09295890	39.04
35	0.09565283	26.82
36	0.09834480	23.00
37	0.10103780	40.62
38	0.10373192	18.51
39	0.10642124	40.46
40	0.10910681	41.90
41	0.11179034	29.43
42	0.11447554	40.26
43	0.11715750	26.36
44	0.11983911	43.16
45	0.12252152	35.98
46	0.12525832	47.07
47	0.12794976	46.32
48	0.13063021	52.48
49	0.13331039	51.30
50	0.13598952	53.76
