epoch	hours	top1Accuracy
1	0.00342456	18.67
2	0.00611920	28.69
3	0.00881393	18.36
4	0.01150215	43.19
5	0.01419808	23.73
6	0.01688351	47.11
7	0.01956821	33.25
8	0.02225309	51.89
9	0.02493946	37.47
10	0.02762544	54.19
11	0.03034570	39.99
12	0.03303175	56.68
13	0.03571837	43.95
14	0.03840527	54.57
15	0.04109367	39.81
16	0.04378086	49.82
17	0.04646962	37.42
18	0.04915852	51.77
19	0.05184908	40.60
20	0.05453968	46.59
21	0.05726128	38.23
22	0.05995116	46.48
23	0.06264137	37.55
24	0.06533037	48.50
25	0.06801982	39.61
26	0.07071178	56.27
27	0.07340166	47.80
28	0.07610141	56.92
29	0.07879379	48.01
30	0.08148363	59.27
31	0.08421157	51.96
32	0.08690435	60.87
33	0.08959366	52.80
34	0.09228260	60.41
35	0.09497282	53.24
36	0.09766436	63.06
37	0.10035662	54.35
38	0.10304892	61.44
39	0.10574229	55.83
40	0.10843608	62.81
41	0.11115939	57.31
42	0.11385005	65.13
43	0.11654285	58.95
44	0.11923370	64.90
45	0.12192675	56.47
46	0.12461870	62.90
47	0.12731108	62.41
48	0.13000298	70.25
49	0.13269525	73.96
50	0.13538614	80.67
