epoch	hours	top1Accuracy
1	0.00349127	26.47
2	0.00622719	29.60
3	0.00898605	30.60
4	0.01170683	29.19
5	0.01443009	42.31
6	0.01714534	46.03
7	0.01987097	46.95
8	0.02259541	54.06
9	0.02532296	58.08
10	0.02804919	63.87
11	0.03076814	61.66
12	0.03348981	65.78
13	0.03620998	69.05
14	0.03893448	75.15
15	0.04166449	73.98
16	0.04438535	76.10
17	0.04710592	67.10
18	0.04982916	74.00
19	0.05255104	79.06
20	0.05527257	83.29
21	0.05799273	79.99
22	0.06071249	79.43
23	0.06347985	80.97
24	0.06620514	83.86
25	0.06912711	85.46
26	0.07188143	84.55
27	0.07464664	85.58
28	0.07737986	83.26
29	0.08018479	84.58
30	0.08302865	87.29
31	0.08575197	84.70
32	0.08849293	86.84
33	0.09129954	85.65
34	0.09405498	87.61
35	0.09680551	87.43
36	0.09954261	82.41
37	0.10234719	88.59
38	0.10511856	88.14
39	0.10793057	88.27
40	0.11066798	87.74
41	0.11343440	88.00
42	0.11618470	89.03
43	0.11895884	89.31
44	0.12170752	89.31
45	0.12448598	89.42
46	0.12723218	89.36
47	0.13002095	89.49
48	0.13281260	89.54
49	0.13560163	89.69
50	0.13836863	89.65
