epoch	hours	top1Accuracy
1	0.00493402	14.95
2	0.00831361	17.30
3	0.01166123	28.41
4	0.01498212	22.34
5	0.01833546	22.54
6	0.02170634	45.03
7	0.02498739	24.39
8	0.02824576	12.09
9	0.03154675	29.21
10	0.03484532	19.22
11	0.03813440	43.65
12	0.04158765	28.71
13	0.04499822	33.95
14	0.04838471	21.70
15	0.05179254	22.77
16	0.05510389	44.62
17	0.05834317	22.29
18	0.06161891	37.52
19	0.06485612	33.15
20	0.06810040	49.79
21	0.07147949	52.59
22	0.07482869	39.47
23	0.07829785	45.13
24	0.08155810	37.86
25	0.08480985	19.65
26	0.08806061	49.00
27	0.09134268	48.71
28	0.09475257	65.20
29	0.09799834	61.35
30	0.10127043	73.24
31	0.10459929	60.43
32	0.10793392	52.74
33	0.11116157	68.03
34	0.11445347	65.36
35	0.11770945	68.57
36	0.12103226	72.56
37	0.12421874	65.53
38	0.12741939	78.72
39	0.13065811	75.50
40	0.13384244	74.76
41	0.13705384	82.79
42	0.14029828	85.37
43	0.14352078	86.12
44	0.14671952	88.30
45	0.14990664	89.17
46	0.15320471	88.64
47	0.15646177	90.72
48	0.15972094	92.28
49	0.16301851	92.84
50	0.16635960	93.33
