epoch	hours	top1Accuracy
1	0.00342682	20.37
2	0.00615805	14.56
3	0.00887816	27.70
4	0.01160084	33.39
5	0.01432238	37.29
6	0.01703733	35.79
7	0.01974967	39.02
8	0.02246423	49.44
9	0.02518012	51.70
10	0.02789618	52.99
11	0.03061112	48.27
12	0.03333449	54.51
13	0.03605361	58.07
14	0.03877277	55.78
15	0.04149335	62.71
16	0.04421357	70.85
17	0.04693391	70.28
18	0.04965958	73.88
19	0.05238385	74.42
20	0.05510807	77.30
21	0.05783392	76.72
22	0.06055831	78.40
23	0.06328236	77.28
24	0.06600623	79.37
25	0.06873146	77.75
26	0.07145870	79.60
27	0.07418696	80.15
28	0.07691279	78.56
29	0.07964149	80.31
30	0.08237167	82.28
31	0.08509952	81.18
32	0.08782682	83.45
33	0.09055588	82.09
34	0.09328348	83.17
35	0.09601278	82.51
36	0.09874229	82.98
37	0.10147144	83.07
38	0.10419987	83.63
39	0.10692848	84.23
40	0.10965826	84.73
41	0.11238679	84.52
42	0.11511931	83.77
43	0.11784755	84.69
44	0.12057844	84.95
45	0.12330915	85.05
46	0.12604120	85.01
47	0.12877179	85.05
48	0.13150282	85.07
49	0.13423242	85.22
50	0.13696360	85.03
