epoch	hours	top1Accuracy
1	0.00274809	34.48
2	0.00392636	57.54
3	0.00511070	66.89
4	0.00628775	64.33
5	0.00746502	76.35
6	0.00864897	71.41
7	0.00983977	71.16
8	0.01101931	73.10
9	0.01221176	78.14
10	0.01343665	67.85
11	0.01461602	76.88
12	0.01580178	74.81
13	0.01698850	75.53
14	0.01816912	75.42
15	0.01935028	74.94
16	0.02054673	71.93
17	0.02173321	68.84
18	0.02291177	73.64
19	0.02412322	75.02
20	0.02530897	73.62
21	0.02648989	70.52
22	0.02770531	66.82
23	0.02889132	38.46
24	0.03007011	68.56
25	0.03129263	63.43
26	0.03247321	55.85
27	0.03365453	46.92
28	0.03489656	13.52
29	0.03607609	48.16
30	0.03725567	54.46
31	0.03846068	40.72
32	0.03964607	31.42
33	0.04084447	53.22
34	0.04203007	45.13
35	0.04320820	49.50
36	0.04439782	46.23
37	0.04557897	44.16
38	0.04675794	40.08
39	0.04793989	35.72
40	0.04912350	35.02
41	0.05030181	32.57
42	0.05148406	31.72
43	0.05265912	31.25
44	0.05383782	29.42
45	0.05502933	29.74
46	0.05624293	29.65
47	0.05743879	30.06
48	0.05861570	29.04
49	0.05978641	29.72
50	0.06098543	28.85
51	0.06215787	28.20
52	0.06332451	27.99
53	0.06453317	27.78
54	0.06570634	27.37
55	0.06687168	26.35
56	0.06805869	25.43
57	0.06921956	25.17
58	0.07037992	23.22
59	0.07156250	22.62
60	0.07272013	21.40
61	0.07387964	20.38
62	0.07511172	19.27
63	0.07627173	18.06
64	0.07744843	17.43
65	0.07864820	16.58
66	0.07980057	16.03
67	0.08095476	15.37
68	0.08212848	15.18
69	0.08328005	14.76
70	0.08443146	14.35
71	0.08559373	13.81
72	0.08674119	12.82
73	0.08789796	11.63
74	0.08906944	11.87
75	0.09021434	12.79
76	0.09136523	12.99
77	0.09253842	12.64
78	0.09368438	10.63
79	0.09483265	10.07
80	0.09600697	10.00
81	0.09714731	10.00
82	0.09830471	10.00
83	0.09953648	10.00
84	0.10067702	10.00
85	0.10181709	10.00
86	0.10300050	10.00
87	0.10414777	10.00
88	0.10528783	10.00
89	0.10647363	10.00
90	0.10761691	10.00
91	0.10875513	10.00
92	0.10990107	10.00
93	0.11106650	10.00
94	0.11220617	10.00
95	0.11335077	10.00
96	0.11453846	10.00
97	0.11567676	10.00
98	0.11681687	10.00
99	0.11799093	10.00
100	0.11912740	10.00
