epoch	hours	top1Accuracy
1	0.00518820	19.73
2	0.00967378	29.88
3	0.01395999	34.24
4	0.01831751	39.15
5	0.02263074	42.37
6	0.02682657	42.95
7	0.03094354	46.16
8	0.03512077	46.21
9	0.03932238	44.39
10	0.04382034	47.78
11	0.04795328	47.51
12	0.05213390	47.05
13	0.05626967	49.18
14	0.06047452	49.81
15	0.06458180	50.50
16	0.06889553	49.46
17	0.07310677	50.15
18	0.07716724	51.10
19	0.08129088	49.97
20	0.08542663	48.77
21	0.08964211	50.66
22	0.09391765	49.49
23	0.09816984	51.22
24	0.10230519	52.00
25	0.10653539	51.19
26	0.11075649	50.10
27	0.11493246	52.55
28	0.11914165	51.01
29	0.12315146	51.88
30	0.12736611	52.16
31	0.13159049	53.59
32	0.13579631	49.56
33	0.14001279	52.17
34	0.14430060	50.99
35	0.14849701	52.43
36	0.15267736	52.14
37	0.15698528	51.48
38	0.16130743	51.71
39	0.16570343	53.16
40	0.16973153	52.53
41	0.17397737	53.73
42	0.17826305	53.83
43	0.18240507	51.25
44	0.18640567	52.87
45	0.19061551	52.97
46	0.19489658	54.21
47	0.19913297	54.01
48	0.20318953	52.26
49	0.20738599	53.54
50	0.21168035	53.44
51	0.21590536	53.82
52	0.22003376	51.86
53	0.22458975	53.80
54	0.22879048	54.00
55	0.23305438	53.99
56	0.23720373	53.67
57	0.24150345	53.30
58	0.24576034	53.97
59	0.25009554	54.30
60	0.25425246	54.18
