epoch	hours	top1Accuracy
1	0.00439710	12.44
2	0.00707338	33.18
3	0.01026776	17.34
4	0.01294539	60.27
5	0.01562015	39.56
6	0.01881098	48.18
7	0.02149657	30.08
8	0.02472163	16.20
9	0.02740414	52.76
10	0.03009139	30.27
11	0.03329889	32.60
12	0.03598496	41.56
13	0.03915509	10.04
14	0.04184276	45.25
15	0.04452864	51.66
16	0.04765710	46.96
17	0.05034558	49.11
18	0.05354216	35.59
19	0.05622791	47.05
20	0.05891669	58.48
21	0.06210605	53.57
22	0.06479141	32.06
23	0.06799934	18.69
24	0.07068476	62.39
25	0.07337308	38.83
26	0.07656510	54.54
27	0.07925089	57.34
28	0.08242918	45.18
29	0.08512026	49.70
30	0.08780996	58.99
31	0.09100572	59.39
32	0.09369247	69.22
33	0.09690007	61.76
34	0.09957727	64.59
35	0.10225418	70.16
36	0.10544268	69.16
37	0.10812894	80.51
38	0.11131984	61.16
39	0.11400286	76.26
40	0.11668775	83.53
41	0.11988049	80.77
42	0.12256383	81.06
43	0.12575113	80.77
44	0.12843964	87.96
45	0.13112013	89.23
46	0.13433000	89.17
47	0.13701046	90.18
48	0.14021496	90.19
49	0.14288646	90.98
50	0.14555785	91.49
