epoch	hours	top1Accuracy
1	0.00342275	16.52
2	0.00615171	20.68
3	0.00887161	29.41
4	0.01159202	35.32
5	0.01431816	38.05
6	0.01703932	40.84
7	0.01976325	47.33
8	0.02248675	51.18
9	0.02521488	48.28
10	0.02794234	50.74
11	0.03066680	60.02
12	0.03339249	61.02
13	0.03612022	61.31
14	0.03884931	64.68
15	0.04157905	64.00
16	0.04431128	68.96
17	0.04704323	63.03
18	0.04977192	70.93
19	0.05250201	73.08
20	0.05523282	68.29
21	0.05796656	73.14
22	0.06069651	75.68
23	0.06342400	75.48
24	0.06615477	74.22
25	0.06888086	75.37
26	0.07161207	76.15
27	0.07435005	76.67
28	0.07707861	77.31
29	0.07980627	77.30
30	0.08253356	78.80
31	0.08526062	78.73
32	0.08798815	79.60
33	0.09071678	80.24
34	0.09344714	79.66
35	0.09617516	79.46
36	0.09890282	80.57
37	0.10162968	79.96
38	0.10435510	80.67
39	0.10707860	80.55
40	0.10980138	81.19
41	0.11252615	80.67
42	0.11525133	81.19
43	0.11797688	81.12
44	0.12070440	81.56
45	0.12342889	81.57
46	0.12615287	81.74
47	0.12887345	81.94
48	0.13159298	81.72
49	0.13432527	81.78
50	0.13705835	81.65
