epoch	hours	top1Accuracy
1	0.00529047	26.13
2	0.00646751	31.81
3	0.00765185	37.93
4	0.00882789	41.34
5	0.01000329	44.63
6	0.01124044	46.61
7	0.01245589	47.97
8	0.01367361	50.00
9	0.01486911	51.66
10	0.01604545	52.03
11	0.01722790	52.91
12	0.01843199	54.31
13	0.01961310	53.14
14	0.02079399	53.19
15	0.02197153	55.65
16	0.02314853	54.88
17	0.02433770	56.05
18	0.02551686	56.08
19	0.02669873	56.52
20	0.02788523	57.77
21	0.02906070	57.60
22	0.03024274	57.68
23	0.03142711	57.76
24	0.03260533	57.34
25	0.03379035	57.99
26	0.03500504	58.34
27	0.03618245	58.94
28	0.03736667	57.39
29	0.03854943	58.75
30	0.03972790	58.55
31	0.04091536	58.57
32	0.04209439	59.44
33	0.04327483	58.78
34	0.04446400	59.20
35	0.04564546	59.61
36	0.04682923	59.45
37	0.04801447	59.58
38	0.04919446	59.76
39	0.05037612	59.97
40	0.05156602	59.82
