epoch	hours	top1Accuracy
1	0.00446876	30.59
2	0.00713806	18.09
3	0.00981244	39.65
4	0.01248929	42.41
5	0.01517127	46.63
6	0.01785295	55.58
7	0.02053403	65.00
8	0.02321776	34.92
9	0.02589858	55.90
10	0.02858307	44.20
11	0.03180257	70.32
12	0.03448677	43.57
13	0.03717177	64.27
14	0.03985529	46.70
15	0.04254040	44.15
16	0.04522505	36.28
17	0.04790935	47.55
18	0.05059208	38.24
19	0.05327608	47.99
20	0.05596130	37.67
21	0.05916894	80.83
22	0.06185340	41.05
23	0.06453399	44.04
24	0.06721630	43.47
25	0.06989942	69.38
26	0.07258169	59.05
27	0.07526492	54.80
28	0.07794923	54.56
29	0.08063194	51.12
30	0.08331997	51.24
31	0.08656199	82.09
32	0.08925636	67.79
33	0.09195149	59.58
34	0.09464698	69.61
35	0.09734152	60.40
36	0.10003642	60.94
37	0.10273068	64.57
38	0.10542817	69.53
39	0.10812480	67.00
40	0.11082492	73.46
41	0.11403358	85.70
42	0.11672647	79.22
43	0.11941961	73.16
44	0.12211337	81.45
45	0.12480901	78.77
46	0.12750497	81.02
47	0.13020804	85.02
48	0.13290338	83.16
49	0.13559779	86.98
50	0.13829445	88.50
