epoch	hours	top1Accuracy
1	0.00397207	23.06
2	0.00531354	32.08
3	0.00665302	38.45
4	0.00799277	40.26
5	0.00933355	46.53
6	0.01067495	51.19
7	0.01201953	52.52
8	0.01336347	55.84
9	0.01471005	56.08
10	0.01605541	54.30
11	0.01740071	55.42
12	0.01874631	62.04
13	0.02009243	63.38
14	0.02143879	61.82
15	0.02278512	63.84
16	0.02413358	64.71
17	0.02548282	63.16
18	0.02683158	67.03
19	0.02818102	67.36
20	0.02952901	67.65
21	0.03087762	65.13
22	0.03222666	66.62
23	0.03357509	69.97
24	0.03492596	69.54
25	0.03627631	65.94
26	0.03762707	68.29
27	0.03897726	68.55
28	0.04032904	68.14
29	0.04167988	70.22
30	0.04303082	67.54
31	0.04438199	71.58
32	0.04573368	70.06
33	0.04708452	69.93
34	0.04843627	70.92
35	0.04978700	72.09
36	0.05113836	69.72
37	0.05248916	71.81
38	0.05384076	73.04
39	0.05519467	70.55
40	0.05654591	71.82
41	0.05789777	74.28
42	0.05924881	71.89
43	0.06060035	73.64
44	0.06195148	74.20
45	0.06330292	69.59
46	0.06465453	72.32
47	0.06600624	65.58
48	0.06735734	73.80
49	0.06870967	73.65
50	0.07006189	74.77
51	0.07141329	74.11
52	0.07276417	74.35
53	0.07411511	75.27
54	0.07546708	68.94
55	0.07681807	75.13
56	0.07817068	74.93
57	0.07952272	75.05
58	0.08087491	75.88
59	0.08222964	75.73
60	0.08358117	74.88
61	0.08493188	74.57
62	0.08628305	74.65
63	0.08763473	75.66
64	0.08898551	75.70
65	0.09033725	75.22
66	0.09168929	77.04
67	0.09304097	76.27
68	0.09439264	75.82
69	0.09574428	75.06
70	0.09709703	75.82
71	0.09844836	76.71
72	0.09980075	74.33
73	0.10115286	76.00
74	0.10250418	76.68
75	0.10385531	76.04
76	0.10520642	76.64
77	0.10655822	76.73
78	0.10790882	76.35
79	0.10925922	76.39
80	0.11061015	77.69
81	0.11196004	77.49
82	0.11331012	76.92
83	0.11466234	77.60
84	0.11601212	77.28
85	0.11736285	77.72
86	0.11871211	77.92
87	0.12006195	77.81
88	0.12141129	77.55
89	0.12276012	76.32
90	0.12410950	77.85
91	0.12545761	77.77
92	0.12680619	76.79
93	0.12815545	78.56
94	0.12950375	78.05
95	0.13085160	78.18
96	0.13219912	78.54
97	0.13354731	78.60
98	0.13489591	78.87
99	0.13624532	78.63
100	0.13759353	78.83
