epoch	hours	top1Accuracy
1	0.00347021	30.68
2	0.00619734	14.97
3	0.00891548	31.31
4	0.01163676	38.32
5	0.01435838	32.32
6	0.01707391	29.97
7	0.01979240	28.74
8	0.02250997	53.08
9	0.02523038	65.27
10	0.02794926	63.69
11	0.03066713	56.80
12	0.03339211	41.83
13	0.03611297	67.32
14	0.03883524	53.92
15	0.04155642	68.26
16	0.04427758	52.19
17	0.04700576	66.63
18	0.04973862	57.19
19	0.05246783	55.47
20	0.05518529	62.77
21	0.05789878	66.02
22	0.06061313	37.79
23	0.06338835	54.06
24	0.06609766	55.60
25	0.06886223	43.75
26	0.07156975	48.16
27	0.07428080	45.81
28	0.07698524	54.55
29	0.07969712	45.33
30	0.08246442	59.65
31	0.08517395	57.28
32	0.08787504	72.54
33	0.09058304	55.34
34	0.09333748	46.50
35	0.09603306	35.05
36	0.09872880	61.18
37	0.10143396	68.31
38	0.10413399	70.21
39	0.10683550	69.30
40	0.10954488	81.08
41	0.11228652	81.97
42	0.11498658	78.32
43	0.11767978	83.94
44	0.12037505	83.79
45	0.12306956	85.51
46	0.12576438	85.25
47	0.12845723	87.94
48	0.13114990	88.48
49	0.13384353	88.85
50	0.13653711	89.07
