epoch	hours	top1Accuracy
1	0.00537385	26.73
2	0.00660280	35.22
3	0.00777990	42.26
4	0.00895011	43.41
5	0.01011656	47.03
6	0.01130012	47.55
7	0.01247062	49.71
8	0.01363998	52.05
9	0.01481694	53.27
10	0.01598812	53.99
11	0.01716011	55.15
12	0.01834335	55.35
13	0.01957482	54.48
14	0.02074764	54.95
15	0.02192327	54.97
16	0.02309691	56.81
17	0.02428081	55.19
18	0.02545728	54.97
19	0.02663497	56.52
20	0.02781699	56.95
21	0.02899233	57.57
22	0.03016839	56.20
23	0.03134996	57.44
24	0.03252578	58.20
25	0.03370098	57.55
26	0.03488948	57.75
27	0.03606956	57.60
28	0.03724625	58.24
29	0.03842238	58.21
30	0.03960398	57.70
31	0.04082876	57.43
32	0.04200872	58.55
33	0.04318846	57.70
34	0.04437213	57.82
35	0.04555039	56.04
36	0.04672692	58.91
37	0.04791124	58.32
38	0.04909281	57.99
39	0.05027166	58.69
40	0.05146154	58.33
41	0.05263814	58.64
42	0.05381576	58.50
43	0.05499802	58.39
44	0.05617330	58.69
45	0.05735598	58.52
46	0.05853452	58.73
47	0.05971126	58.47
48	0.06091517	58.40
49	0.06214275	59.35
50	0.06332526	58.87
51	0.06450743	59.42
52	0.06568269	59.64
53	0.06685942	58.28
54	0.06804378	59.26
55	0.06922335	59.11
56	0.07040178	59.64
57	0.07158050	59.83
58	0.07275773	59.51
59	0.07394151	59.77
60	0.07512054	59.75
