epoch	hours	top1Accuracy
1	0.00460264	18.26
2	0.00780428	22.68
3	0.01094876	45.71
4	0.01411368	49.53
5	0.01743147	34.82
6	0.02077016	19.58
7	0.02410432	18.06
8	0.02732470	18.52
9	0.03054603	16.96
10	0.03375757	30.17
11	0.03694661	18.12
12	0.04013891	18.79
13	0.04329453	14.46
14	0.04647796	25.17
15	0.04967825	35.58
16	0.05284258	28.79
17	0.05598868	21.57
18	0.05915941	36.42
19	0.06234465	43.22
20	0.06551001	45.34
21	0.06869320	41.92
22	0.07183637	33.22
23	0.07498165	58.51
24	0.07814838	44.42
25	0.08128828	29.01
26	0.08446075	46.07
27	0.08764629	33.63
28	0.09082477	39.03
29	0.09394240	50.04
30	0.09712829	61.08
31	0.10032105	58.64
32	0.10350630	69.03
33	0.10667680	61.46
34	0.10984684	71.39
35	0.11301455	57.41
36	0.11617213	37.76
37	0.11937182	72.16
38	0.12251138	73.39
39	0.12567639	77.95
40	0.12892402	79.49
41	0.13213958	68.61
42	0.13532208	81.30
43	0.13850458	85.01
44	0.14170489	82.61
45	0.14487834	84.27
46	0.14808784	86.79
47	0.15128286	86.39
48	0.15448870	88.49
49	0.15766439	89.23
50	0.16085403	89.75
