epoch	hours	top1Accuracy
1	0.00457704	29.82
2	0.00779880	29.15
3	0.01100551	36.92
4	0.01431536	47.20
5	0.01754040	24.54
6	0.02074650	10.93
7	0.02396858	15.63
8	0.02717138	19.85
9	0.03036439	24.01
10	0.03356245	11.35
11	0.03676415	18.49
12	0.03994335	14.66
13	0.04306218	10.98
14	0.04630234	21.97
15	0.04947876	21.36
16	0.05278625	30.01
17	0.05595683	38.25
18	0.05927237	23.58
19	0.06256959	31.32
20	0.06577705	24.97
21	0.06897222	23.81
22	0.07216169	42.52
23	0.07534958	22.88
24	0.07853899	30.39
25	0.08172477	35.77
26	0.08494765	57.70
27	0.08824030	40.40
28	0.09142726	43.89
29	0.09460756	37.23
30	0.09781435	60.98
31	0.10100330	21.14
32	0.10417715	42.71
33	0.10736230	60.63
34	0.11055793	27.21
35	0.11370325	66.84
36	0.11684766	58.63
37	0.12004755	39.74
38	0.12323689	65.87
39	0.12641963	57.77
40	0.12960418	60.49
41	0.13278095	60.09
42	0.13598302	68.77
43	0.13916330	68.50
44	0.14232350	75.34
45	0.14549278	75.45
46	0.14867550	79.91
47	0.15186288	80.42
48	0.15501894	80.08
49	0.15831191	81.08
50	0.16154733	82.11
