epoch	hours	top1Accuracy
1	0.00388500	29.66
2	0.00522360	37.82
3	0.00662171	46.64
4	0.00797937	54.17
5	0.00934829	58.76
6	0.01068794	64.32
7	0.01202844	63.82
8	0.01336902	70.64
9	0.01471056	70.63
10	0.01605320	76.01
11	0.01739693	73.99
12	0.01874121	69.11
13	0.02008529	75.71
14	0.02143030	73.50
15	0.02277525	76.86
16	0.02412093	74.87
17	0.02546741	76.77
18	0.02681312	75.77
19	0.02815831	76.04
20	0.02950542	81.49
21	0.03085276	77.84
22	0.03220126	81.76
23	0.03354980	83.65
24	0.03489841	83.72
25	0.03624742	82.40
26	0.03759587	82.86
27	0.03894468	84.41
28	0.04029352	85.65
29	0.04164213	84.37
30	0.04299072	81.73
31	0.04434079	84.42
32	0.04569103	85.86
33	0.04704025	81.73
34	0.04838926	86.87
35	0.04973805	83.21
36	0.05108704	86.53
37	0.05243793	84.57
38	0.05378795	83.91
39	0.05513729	86.19
40	0.05648795	86.39
41	0.05783722	85.52
42	0.05918746	82.10
43	0.06053784	86.93
44	0.06188790	88.08
45	0.06323864	87.18
46	0.06458821	86.59
47	0.06593807	86.15
48	0.06728705	88.26
49	0.06863637	87.75
50	0.06998529	86.55
51	0.07133578	83.84
52	0.07268398	83.89
53	0.07403296	88.73
54	0.07538103	88.27
55	0.07672902	88.78
56	0.07807720	86.07
57	0.07942648	86.12
58	0.08077574	87.15
59	0.08212758	87.43
60	0.08347710	89.24
61	0.08482648	87.87
62	0.08617550	87.96
63	0.08752455	89.48
64	0.08887386	88.71
65	0.09022335	87.85
66	0.09157265	87.72
67	0.09292198	89.16
68	0.09427033	89.07
69	0.09561921	88.73
70	0.09696811	88.59
71	0.09831676	89.52
72	0.09966768	89.66
73	0.10101662	89.40
74	0.10236645	89.80
75	0.10371549	87.34
76	0.10506609	89.81
77	0.10641639	89.47
78	0.10776554	89.41
79	0.10911491	90.10
80	0.11046386	89.52
81	0.11181250	89.92
82	0.11316122	89.62
83	0.11451008	90.24
84	0.11585900	90.31
85	0.11720822	89.62
86	0.11855755	90.17
87	0.11990684	89.89
88	0.12125602	90.15
89	0.12260612	90.56
90	0.12395584	90.41
91	0.12530637	90.56
92	0.12665595	90.42
93	0.12800814	90.69
94	0.12935757	90.58
95	0.13070665	90.90
96	0.13205588	90.75
97	0.13340482	90.89
98	0.13475453	90.89
99	0.13610713	90.93
100	0.13745691	90.90
