epoch	hours	top1Accuracy
1	0.00344992	15.01
2	0.00613653	24.47
3	0.00882182	25.81
4	0.01150682	31.31
5	0.01420398	41.96
6	0.01689253	34.77
7	0.01958465	49.64
8	0.02227549	39.15
9	0.02496843	49.95
10	0.02766027	38.29
11	0.03038493	48.49
12	0.03307820	45.55
13	0.03577448	50.15
14	0.03846874	51.21
15	0.04116223	51.16
16	0.04385528	45.19
17	0.04654975	46.64
18	0.04924314	46.96
19	0.05193820	47.75
20	0.05463380	44.39
21	0.05736330	49.47
22	0.06006015	42.64
23	0.06275446	52.88
24	0.06544927	43.82
25	0.06814457	54.42
26	0.07084395	51.35
27	0.07354080	58.38
28	0.07624588	52.05
29	0.07894246	59.47
30	0.08163778	57.60
31	0.08436770	61.91
32	0.08706437	57.69
33	0.08976111	59.71
34	0.09245821	58.43
35	0.09515553	61.25
36	0.09785298	58.73
37	0.10055234	61.82
38	0.10325085	59.43
39	0.10594961	60.96
40	0.10864666	60.07
41	0.11137500	61.14
42	0.11407176	62.60
43	0.11676795	61.10
44	0.11946568	61.12
45	0.12216394	58.22
46	0.12486072	59.81
47	0.12755691	60.43
48	0.13025435	66.86
49	0.13295197	70.47
50	0.13564665	77.01
