epoch	hours	top1Accuracy
1	0.00204357	43.47
2	0.00338653	59.43
3	0.00473110	63.01
4	0.00607616	73.47
5	0.00742234	69.93
6	0.00877177	80.23
7	0.01011929	74.74
8	0.01146663	78.20
9	0.01281761	72.37
10	0.01416605	78.80
11	0.01551589	79.63
12	0.01686586	77.05
13	0.01821641	76.62
14	0.01956745	76.62
15	0.02091746	75.10
16	0.02226889	69.63
17	0.02362082	70.94
18	0.02497136	65.37
19	0.02632256	72.66
20	0.02767292	56.13
21	0.02902337	68.75
22	0.03037403	58.57
23	0.03172369	63.59
24	0.03307270	10.00
25	0.03441939	40.88
26	0.03576488	44.27
27	0.03711074	43.60
28	0.03845679	52.21
29	0.03980346	49.01
30	0.04114902	50.21
31	0.04249535	43.67
32	0.04384097	43.60
33	0.04518687	52.27
34	0.04653201	58.03
35	0.04787585	53.59
36	0.04921952	55.80
37	0.05056441	58.33
38	0.05190929	58.20
39	0.05325224	52.70
40	0.05459618	55.21
41	0.05593970	60.96
42	0.05728202	57.57
43	0.05862508	60.62
44	0.05996752	57.92
45	0.06131037	59.96
46	0.06265333	60.03
47	0.06399508	56.37
48	0.06533712	61.06
49	0.06667903	58.81
50	0.06802139	62.12
51	0.06936260	59.50
52	0.07070299	62.91
53	0.07204397	58.76
54	0.07338523	54.69
55	0.07472698	59.96
56	0.07606680	63.21
57	0.07740636	63.54
58	0.07874605	62.51
59	0.08008589	62.99
60	0.08142507	62.16
61	0.08276524	61.61
62	0.08410490	62.46
63	0.08544319	62.30
64	0.08678176	60.80
65	0.08811872	63.17
66	0.08945560	63.11
67	0.09079223	63.39
68	0.09212800	60.62
69	0.09346423	63.27
70	0.09480006	60.09
71	0.09613612	64.83
72	0.09747195	59.27
73	0.09880758	63.50
74	0.10014252	62.30
75	0.10147837	63.72
76	0.10281416	63.29
77	0.10414867	64.59
78	0.10548261	64.19
79	0.10681660	62.87
80	0.10815100	62.88
81	0.10948501	64.47
82	0.11081912	58.15
83	0.11215386	65.52
84	0.11348678	64.58
85	0.11482000	65.94
86	0.11615300	63.92
87	0.11748565	65.86
88	0.11881756	65.20
89	0.12014901	66.13
90	0.12148380	65.90
91	0.12281512	66.01
92	0.12414554	66.01
93	0.12548184	65.96
94	0.12681036	67.49
95	0.12813914	66.79
96	0.12946987	67.24
97	0.13079706	67.22
98	0.13212377	67.72
99	0.13345336	67.63
100	0.13478031	67.62
