epoch	hours	top1Accuracy
1	0.00400601	29.62
2	0.00698259	41.09
3	0.01005088	47.55
4	0.01313543	57.54
5	0.01622376	60.76
6	0.01920545	63.95
7	0.02226674	66.77
8	0.02529518	71.98
9	0.02839821	76.49
10	0.03140573	76.73
11	0.03442791	77.02
12	0.03743870	80.25
13	0.04051291	77.67
14	0.04354160	78.44
15	0.04657679	77.83
16	0.04947770	83.10
17	0.05252013	78.15
18	0.05543882	84.14
19	0.05845385	80.45
20	0.06142580	80.96
21	0.06461233	85.99
22	0.06790480	83.68
23	0.07102255	82.97
24	0.07386040	84.23
25	0.07689123	84.09
26	0.07999192	85.34
27	0.08306512	86.51
28	0.08622250	85.64
29	0.08932071	85.24
30	0.09221737	84.87
31	0.09519724	87.65
32	0.09817556	85.86
33	0.10120802	85.32
34	0.10425425	85.58
35	0.10727687	85.95
36	0.11032480	88.92
37	0.11337748	87.73
38	0.11633529	86.74
39	0.11947995	89.82
40	0.12241055	88.57
41	0.12545651	88.22
42	0.12860355	88.16
43	0.13171971	89.86
44	0.13485894	87.53
45	0.13794008	89.18
46	0.14079596	87.73
47	0.14385906	89.34
48	0.14685326	89.60
49	0.14993544	87.81
50	0.15292203	89.82
51	0.15605181	89.45
52	0.15900912	89.95
53	0.16205481	90.24
54	0.16508513	89.85
55	0.16819298	89.05
56	0.17123085	88.89
57	0.17436358	88.63
58	0.17728726	90.35
59	0.18037751	89.22
60	0.18343641	88.74
61	0.18656500	89.50
62	0.18947167	89.89
63	0.19263555	90.18
64	0.19559453	89.42
65	0.19872767	90.35
66	0.20185544	90.85
67	0.20498673	91.09
68	0.20796024	90.93
69	0.21109789	91.05
70	0.21426344	90.87
71	0.21713121	90.48
72	0.22020330	91.22
73	0.22335706	90.97
74	0.22631298	91.18
75	0.22936619	91.02
76	0.23244696	91.69
77	0.23544823	91.30
78	0.23857730	91.18
79	0.24169081	91.17
80	0.24476468	91.65
81	0.24781759	91.61
82	0.25093592	90.87
83	0.25398908	91.64
84	0.25700772	91.72
85	0.25993146	92.04
86	0.26299904	91.57
87	0.26614243	91.76
88	0.26919464	91.52
89	0.27224948	91.33
90	0.27545123	91.48
91	0.27855429	92.08
92	0.28161568	91.67
93	0.28476370	92.00
94	0.28788165	92.15
95	0.29107900	92.21
96	0.29424902	92.39
97	0.29733237	92.24
98	0.30042850	92.26
99	0.30347736	92.35
100	0.30649464	92.36
