epoch	hours	top1Accuracy
1	0.00410128	34.89
2	0.00764134	44.15
3	0.01075806	48.86
4	0.01386833	39.44
5	0.01699083	54.66
6	0.02025299	51.09
7	0.02346593	55.78
8	0.02671335	56.28
9	0.02984451	59.97
10	0.03296556	58.03
11	0.03609409	61.20
12	0.03922133	42.64
13	0.04237527	62.69
14	0.04551093	62.22
15	0.04856873	69.96
16	0.05170637	69.46
17	0.05484885	69.21
18	0.05800252	70.19
19	0.06085738	73.29
20	0.06390659	71.91
21	0.06691826	67.27
22	0.07015241	71.51
23	0.07322030	73.63
24	0.07609450	76.07
25	0.07928140	67.11
26	0.08253168	73.93
27	0.08568301	65.40
28	0.08888204	74.32
29	0.09200817	61.85
30	0.09497779	73.44
31	0.09808359	72.51
32	0.10111554	72.26
33	0.10418530	70.92
34	0.10734593	67.37
35	0.11040270	76.18
36	0.11336899	74.82
37	0.11638540	64.76
38	0.11946461	74.42
39	0.12244403	77.80
40	0.12550247	74.56
41	0.12859657	72.74
42	0.13161895	74.13
43	0.13467717	70.92
44	0.13751771	74.36
45	0.14054678	76.03
46	0.14362067	75.80
47	0.14682194	74.72
48	0.14985988	77.08
49	0.15289815	73.66
50	0.15589142	73.68
51	0.15876250	75.53
52	0.16177905	76.72
53	0.16485326	71.27
54	0.16792070	70.34
55	0.17100242	77.80
56	0.17405771	76.03
57	0.17709198	74.83
58	0.18017794	77.27
59	0.18340989	72.16
60	0.18637390	67.09
61	0.18941163	79.44
62	0.19248722	76.48
63	0.19537071	77.68
64	0.19828174	73.87
65	0.20130000	79.22
66	0.20434105	80.03
67	0.20730202	78.46
68	0.21013957	78.40
69	0.21296079	81.15
70	0.21609377	80.65
71	0.21899121	80.34
72	0.22195420	76.39
73	0.22487221	75.35
74	0.22784597	77.78
75	0.23084244	79.21
76	0.23385908	81.36
77	0.23692378	78.46
78	0.23996451	79.17
79	0.24307052	79.48
80	0.24613821	82.73
81	0.24924590	81.74
82	0.25234481	81.05
83	0.25527373	79.51
84	0.25830365	79.31
85	0.26138482	83.73
86	0.26427671	84.46
87	0.26738626	81.88
88	0.27054452	84.28
89	0.27364634	84.60
90	0.27674951	78.72
91	0.27966052	82.76
92	0.28275431	84.30
93	0.28580939	84.22
94	0.28884222	85.59
95	0.29191797	84.60
96	0.29488390	86.89
97	0.29782225	86.47
98	0.30079761	86.40
99	0.30385660	87.09
100	0.30700670	87.12
