epoch	hours	top1Accuracy
1	0.00345450	20.23
2	0.00614273	27.41
3	0.00886331	30.10
4	0.01155011	30.64
5	0.01423991	33.47
6	0.01696350	31.78
7	0.01965377	37.33
8	0.02238098	38.85
9	0.02507190	41.33
10	0.02776504	48.17
11	0.03049261	41.87
12	0.03318601	41.78
13	0.03591442	48.44
14	0.03860625	49.43
15	0.04129841	49.73
16	0.04402519	51.12
17	0.04671872	52.36
18	0.04944727	53.03
19	0.05214099	54.80
20	0.05483581	55.25
21	0.05756274	56.31
22	0.06025826	56.78
23	0.06298519	58.78
24	0.06568367	58.21
25	0.06838260	59.56
26	0.07111154	59.50
27	0.07380705	59.74
28	0.07653797	60.08
29	0.07923897	61.07
30	0.08193657	61.77
31	0.08466531	62.42
32	0.08735728	62.22
33	0.09008243	63.41
34	0.09277650	63.45
35	0.09552923	63.68
36	0.09825989	63.89
37	0.10096436	63.96
38	0.10369419	64.01
39	0.10638638	63.97
40	0.10907773	64.52
41	0.11180449	64.74
42	0.11449579	64.97
43	0.11722473	64.91
44	0.11992313	64.87
45	0.12262080	65.05
46	0.12535294	65.06
47	0.12804903	65.15
48	0.13078220	65.19
49	0.13347936	65.13
50	0.13617458	65.14
