epoch	hours	top1Accuracy
1	0.00510404	35.38
2	0.00944522	52.41
3	0.01343854	62.68
4	0.01752831	64.92
5	0.02168775	73.57
6	0.02576321	74.03
7	0.02986263	74.70
8	0.03405052	83.07
9	0.03841251	81.03
10	0.04253260	80.86
11	0.04671739	83.26
12	0.05075739	83.51
13	0.05484321	82.87
14	0.05896472	85.09
15	0.06345067	84.83
16	0.06757802	86.53
17	0.07192305	84.42
18	0.07624686	87.34
19	0.08046609	87.51
20	0.08456847	89.05
21	0.08868126	88.20
22	0.09275018	87.73
23	0.09692821	86.87
24	0.10100759	89.13
25	0.10510299	87.03
26	0.10924029	88.10
27	0.11353455	87.81
28	0.11773312	87.86
29	0.12200216	89.86
30	0.12613424	89.57
31	0.13043123	89.38
32	0.13446822	88.95
33	0.13859839	88.43
34	0.14274745	89.46
35	0.14689683	90.32
36	0.15100942	90.59
37	0.15518039	89.43
38	0.15927244	89.41
39	0.16310737	90.60
40	0.16755373	91.04
41	0.17164928	90.47
42	0.17603763	91.53
43	0.18014413	91.37
44	0.18425413	91.03
45	0.18844768	91.80
46	0.19265280	91.55
47	0.19681283	91.35
48	0.20097154	91.13
49	0.20521960	92.14
50	0.20942755	92.31
51	0.21374076	92.16
52	0.21774650	92.21
53	0.22181316	92.28
54	0.22588292	92.28
55	0.23010843	92.92
56	0.23458459	92.94
57	0.23872118	93.09
58	0.24284868	92.95
59	0.24693722	93.15
60	0.25119726	93.15
