epoch	hours	top1Accuracy
1	0.00342456	31.79
2	0.00611111	36.72
3	0.00883272	43.93
4	0.01151959	41.23
5	0.01420776	43.58
6	0.01693243	17.81
7	0.01962546	41.80
8	0.02235438	22.85
9	0.02504670	44.86
10	0.02774226	39.86
11	0.03047624	31.66
12	0.03316925	39.79
13	0.03589535	10.00
14	0.03858667	22.51
15	0.04127720	21.61
16	0.04399841	18.67
17	0.04668346	11.75
18	0.04940128	12.89
19	0.05208564	20.02
20	0.05477066	20.62
21	0.05748628	12.73
22	0.06016688	16.55
23	0.06288297	11.08
24	0.06556321	27.65
25	0.06824326	28.79
26	0.07096231	15.60
27	0.07364200	19.18
28	0.07635233	16.70
29	0.07902631	16.03
30	0.08169855	24.07
31	0.08440344	36.22
32	0.08707360	27.38
33	0.08977590	10.02
34	0.09244313	26.08
35	0.09510914	30.92
36	0.09780730	17.06
37	0.10047192	18.01
38	0.10317162	9.86
39	0.10583397	16.55
40	0.10849975	32.48
41	0.11119468	16.81
42	0.11385407	35.70
43	0.11654686	26.75
44	0.11920300	19.85
45	0.12185805	37.19
46	0.12454687	31.28
47	0.12719997	35.14
48	0.12989123	23.23
49	0.13260430	43.01
50	0.13525581	44.54
