epoch	hours	top1Accuracy
1	0.00504848	34.87
2	0.00938894	47.21
3	0.01377237	57.75
4	0.01803515	66.15
5	0.02243948	63.63
6	0.02688278	59.10
7	0.03113142	67.46
8	0.03531524	67.06
9	0.03963794	60.11
10	0.04382857	66.55
11	0.04800098	75.20
12	0.05230598	61.93
13	0.05661888	71.09
14	0.06100420	65.44
15	0.06529178	75.36
16	0.06956617	76.52
17	0.07388741	72.74
18	0.07820473	74.05
19	0.08241831	70.94
20	0.08672141	68.38
21	0.09100488	68.49
22	0.09531844	77.11
23	0.09959405	76.66
24	0.10378088	74.17
25	0.10855360	77.93
26	0.11288761	80.78
27	0.11705058	77.34
28	0.12127942	77.36
29	0.12554438	76.38
30	0.12984031	76.99
31	0.13424094	73.13
32	0.13844496	80.13
33	0.14239234	83.45
34	0.14669321	84.13
35	0.15087697	85.98
36	0.15508841	85.47
37	0.15928640	85.30
38	0.16344332	87.51
39	0.16765087	88.45
40	0.17194255	89.85
