epoch	hours	top1Accuracy
1	0.00517275	32.96
2	0.00889258	46.27
3	0.01287845	53.06
4	0.01700137	53.43
5	0.02100823	65.68
6	0.02512622	73.76
7	0.02924198	75.18
8	0.03336840	77.41
9	0.03763906	78.08
10	0.04119789	79.77
11	0.04529555	82.65
12	0.04944477	80.78
13	0.05390071	79.01
14	0.05804321	84.18
15	0.06222336	80.96
16	0.06657362	85.14
17	0.07070054	83.29
18	0.07473255	84.09
19	0.07894673	84.37
20	0.08298388	86.32
21	0.08703177	87.72
22	0.09103398	88.74
23	0.09517678	86.42
24	0.09923860	88.10
25	0.10342605	86.02
26	0.10777841	87.17
27	0.11174694	87.68
28	0.11583015	89.53
29	0.11993160	89.26
30	0.12406553	88.57
31	0.12814439	89.10
32	0.13236355	88.94
33	0.13651173	90.20
34	0.14061849	89.51
35	0.14465657	90.36
36	0.14888754	90.61
37	0.15318199	90.80
38	0.15727743	90.79
39	0.16175123	91.08
40	0.16622594	91.35
