epoch	hours	top1Accuracy
1	0.00205692	26.97
2	0.00339685	38.39
3	0.00473939	47.77
4	0.00608044	52.82
5	0.00742336	58.69
6	0.00876722	62.07
7	0.01011285	61.35
8	0.01145870	65.56
9	0.01280404	65.37
10	0.01414949	70.53
11	0.01549630	70.10
12	0.01684360	69.03
13	0.01819098	71.66
14	0.01953914	71.69
15	0.02088687	71.53
16	0.02223522	72.81
17	0.02358369	74.07
18	0.02493230	73.40
19	0.02628125	73.49
20	0.02763101	72.60
21	0.02897938	74.46
22	0.03032860	74.35
23	0.03167790	72.13
24	0.03302676	75.19
25	0.03437615	75.05
26	0.03572564	74.42
27	0.03707473	75.98
28	0.03842467	75.93
29	0.03977585	73.87
30	0.04112607	75.68
31	0.04247663	75.51
32	0.04382648	76.18
33	0.04517583	75.67
34	0.04652752	75.68
35	0.04787762	75.66
36	0.04922819	75.95
37	0.05057907	76.12
38	0.05193000	76.31
39	0.05328053	74.64
40	0.05463183	74.82
41	0.05598172	76.39
42	0.05733343	76.40
43	0.05868539	76.97
44	0.06003662	76.17
45	0.06138826	74.68
46	0.06273856	76.74
47	0.06408944	75.97
48	0.06544149	76.16
49	0.06679345	77.52
50	0.06814534	77.41
51	0.06949717	77.47
52	0.07084852	76.26
53	0.07219976	76.78
54	0.07355237	76.33
55	0.07490406	76.99
56	0.07625745	76.96
57	0.07761126	77.41
58	0.07896523	76.22
59	0.08031818	75.39
60	0.08167051	77.40
61	0.08302323	76.39
62	0.08437601	76.62
63	0.08572854	76.90
64	0.08708021	76.10
65	0.08843169	77.88
66	0.08978317	76.85
67	0.09113470	76.44
68	0.09248638	77.38
69	0.09383808	76.99
70	0.09518979	77.35
71	0.09654384	77.25
72	0.09789595	77.43
73	0.09924818	77.19
74	0.10060030	76.66
75	0.10195194	77.21
76	0.10330317	77.86
77	0.10465497	77.75
78	0.10600686	77.15
79	0.10735897	76.57
80	0.10870973	77.67
81	0.11006142	77.71
82	0.11141486	77.18
83	0.11276655	77.60
84	0.11411854	76.73
85	0.11547158	78.24
86	0.11682282	77.83
87	0.11817461	78.05
88	0.11952673	77.95
89	0.12087844	78.01
90	0.12223027	78.48
91	0.12358199	77.97
92	0.12493408	77.94
93	0.12628579	77.70
94	0.12763708	77.88
95	0.12898877	78.54
96	0.13034041	78.26
97	0.13169187	78.29
98	0.13304391	78.41
99	0.13439594	78.36
100	0.13574672	78.33
