epoch	hours	top1Accuracy
1	0.00646840	10.02
2	0.01139503	10.00
3	0.01670484	8.82
4	0.02140226	10.00
5	0.02628786	9.50
6	0.03159764	12.54
7	0.03627262	10.00
8	0.04175301	10.00
9	0.04652926	9.93
10	0.05120250	9.52
11	0.05668935	10.64
12	0.06152240	9.95
13	0.06664580	10.66
14	0.07152370	13.79
15	0.07624474	15.75
16	0.08156121	19.34
17	0.08638528	15.13
18	0.09173789	19.16
19	0.09644456	23.92
20	0.10127304	19.27
21	0.10652516	20.63
22	0.11123900	26.60
23	0.11664420	25.31
24	0.12134755	28.28
25	0.12611967	29.49
